Gene,Sum,Mean,Variance
WASH7P,0.006485494546112454,6.293541529463808e-07,3.0391786642905984e-10
MIR1302-2HG,0.00024715768660405336,2.3984249063954718e-08,5.927316269379317e-12
OR4G11P,0.0004446843148610726,4.315228674052136e-08,1.2254074920183662e-11
OR4F5,0.0023319083996330542,2.2628902470966078e-07,1.3168086551825503e-10
AL627309.1,0.010603118371114814,1.0289294877355472e-06,5.393494360573184e-10
CICP27,0.0009682217484943631,9.395650155209733e-08,4.123127531605991e-11
AL627309.6,0.025006046158397275,2.42659351367271e-06,1.2897826214027754e-09
AL627309.2,0.0008389261744966443,8.140962392010134e-08,6.829003683563427e-11
AL627309.5,0.09617332696383293,9.332685780090533e-06,5.165701877474505e-09
AL627309.4,0.0030534153540835037,2.9630425561217893e-07,1.8194110292166774e-10
WASH9P,0.009534294024070421,9.252104826851452e-07,5.593955371179519e-10
AP006222.1,0.02437400546105425,2.36526011266902e-06,1.2712536294641778e-09
AP006222.2,0.000407000407000407,3.949543008252372e-08,1.6073096229245865e-11
AL732372.2,0.040308926552384224,3.911589185093083e-06,2.047971255302146e-09
AL732372.3,0.0002768273833832405,2.6863404501042263e-08,5.635066668310889e-12
AL669831.3,0.12450951289904688,1.2082436962547004e-05,6.100095224902432e-09
AC114498.1,0.00023462026481573228,2.276761424703855e-08,2.676944207084252e-12
MTND1P23,0.0411520584588505,3.993406934386269e-06,2.4069943452392397e-09
MTND2P28,0.4961452221608126,4.814606716747332e-05,3.80741024515082e-08
MTCO1P12,0.007943266534151217,7.708167427609139e-07,3.0088022534656667e-10
MTCO2P12,0.004666251971840798,4.5281435922763685e-07,2.641375814989292e-10
MTATP6P1,0.2604409344258355,2.5273259041808393e-05,1.584678938417094e-08
AL669831.1,0.03390647789199192,3.290293827461613e-06,2.3102087120262226e-09
AL669831.2,0.0008636032851468109,8.380429744267937e-08,1.8444839173452344e-11
LINC01409,0.11390548020826002,1.105341874898205e-05,6.119663452139867e-09
AL669831.4,0.007755026798088155,7.52549907626216e-07,5.531287943000493e-10
FAM87B,0.0006888088073291828,6.68421938213666e-08,1.0914582672768717e-11
LINC01128,0.10391511893333547,1.0083951376354727e-05,5.406668871012392e-09
LINC00115,0.06554969203386633,6.3609599256541804e-06,3.5801877782118235e-09
FAM41C,0.0004042037186742118,3.922403868745384e-08,1.585296377367903e-11
AL645608.6,0.003220192432232709,3.1248834859123816e-07,1.9937842233889615e-10
AL645608.2,0.0020732777041710003,2.0119143174876277e-07,7.391482239779019e-11
AL645608.4,0.0011461490354548517,1.1122261382385752e-07,6.911137889005753e-11
LINC02593,0.010383141641765826,1.007582886149037e-06,8.793356187407005e-10
SAMD11,0.04399119925005174,4.26891792819522e-06,3.2968761438091333e-09
NOC2L,0.17364648141067068,1.685070173805635e-05,9.4916200930936e-09
KLHL17,0.022257694530351972,2.159892724924985e-06,1.062475255521207e-09
PLEKHN1,0.06481450113099953,6.289616800679236e-06,3.4362137128818024e-09
PERM1,0.002986741020749711,2.8983416018920053e-07,1.1960444751878226e-10
AL645608.7,0.012154558033475942,1.179481614117025e-06,4.913666383229257e-10
HES4,0.2271756400490375,2.2045185836878943e-05,1.4508406481484759e-08
ISG15,0.672130692897013,6.522374506521232e-05,8.26156929743464e-08
AL645608.1,0.0004317771861861325,4.1899775466873604e-08,6.815519646260087e-12
AGRN,0.21636706341560974,2.0996318623542915e-05,1.1803019345207428e-08
AL390719.1,0.012499274036787193,1.2129329487420857e-06,5.314884436920913e-10
RNF223,0.0002802690582959641,2.7197385569719954e-08,7.621845943955823e-12
