Gene,Sum,Mean,Variance
WASH7P,0.008598557367873887,7.501140511099963e-07,5.683015921716341e-10
AL627309.1,0.03884774616893673,3.38896852210911e-06,1.747123379529997e-09
CICP27,0.003984680898961752,3.4761239631525363e-07,3.493650517239127e-10
AL627309.6,0.001707681570570123,1.4897335519236876e-07,6.268074015349519e-11
AL627309.7,0.0008769089633586962,7.649908081293695e-08,3.392451316156256e-11
AL627309.5,0.05859482313721949,5.111648184351347e-06,2.524303303499516e-09
AL627309.4,0.0037704547008818377,3.2892390306916493e-07,1.3250435203584467e-10
WASH9P,0.007847429740268638,6.845877815814915e-07,3.221834702007977e-10
AP006222.1,0.05113436883723048,4.460819055851913e-06,2.6906411168362324e-09
AL732372.2,0.04038066816575647,3.522696341774097e-06,2.087319636498708e-09
AL669831.3,0.15766620028404807,1.375435752281672e-05,8.248964482079195e-09
AC114498.1,0.0021511948681307304,1.8766421252121874e-07,1.3990498643431635e-10
MTND1P23,0.061876748618348874,5.397954167176906e-06,4.865221962512982e-09
MTND2P28,0.00032092426187419767,2.799653335725357e-08,8.983982996832933e-12
MTCO1P12,0.003340881596170087,2.914491491032092e-07,1.222083442195798e-10
MTCO2P12,0.0055949205930343315,4.88085195239844e-07,4.024443549345374e-10
MTATP6P1,0.07011431721530245,6.116576569423576e-06,5.570152634251364e-09
AL669831.1,0.02173842496952131,1.8963992819961014e-06,1.1938316170253311e-09
AL669831.2,0.0030085820876287342,2.6246027110082303e-07,1.0194411744557766e-10
LINC01409,0.1102165349529399,9.614981676083042e-06,6.023527298998098e-09
AL669831.4,0.007204088375128027,6.284644835669569e-07,6.301546842828307e-10
FAM87B,0.0015870373461895873,1.3844869110962117e-07,4.410840828994975e-11
LINC01128,0.045223143216276636,3.945140296281657e-06,2.436934762126493e-09
LINC00115,0.049413815574704256,4.310722810320532e-06,2.747608277223442e-09
AL669831.7,0.00035001750087504374,3.0534546006721083e-08,1.0686693125126724e-11
FAM41C,0.0004803312844699441,4.190275534065638e-08,1.0264816535498392e-11
AL645608.6,0.002029658886349435,1.7706175402158553e-07,9.276824386708089e-11
LINC02593,0.00499983745478237,4.361718097166858e-07,7.439513154193961e-10
SAMD11,0.006220838331219948,5.426885048608522e-07,3.7516435351528275e-10
NOC2L,0.32528089732170207,2.837659402614517e-05,1.8325672127130936e-08
KLHL17,0.031191101351635785,2.721024282616748e-06,1.8206805571490256e-09
PLEKHN1,0.022420789272497528,1.9559268317628483e-06,1.5388400511260307e-09
PERM1,0.0010723897747505749,9.355227905003706e-08,2.945523264323427e-11
AL645608.7,0.005863166638457292,5.114862286013515e-07,4.770619006215557e-10
HES4,0.06177717870858293,5.389267967249667e-06,5.097722749084291e-09
ISG15,0.032754416380509535,2.8574035052350638e-06,3.5155550324482257e-09
AL645608.3,0.000178826895565093,1.5600357285622698e-08,2.789520091946748e-12
AL645608.1,0.00018201674554058973,1.5878630859337845e-08,2.889924581739085e-12
AGRN,0.04167275182701869,3.635414099888222e-06,2.1400328746118424e-09
AL390719.1,0.006265875179217685,5.466173932842785e-07,2.347215177928049e-10
AL645608.8,0.0004470395847775467,3.899848074479165e-08,9.271104719248839e-12
RNF223,0.001882030401395189,1.641830586578722e-07,8.468159035251162e-11
C1orf159,0.17336506874565039,1.5123882818254417e-05,9.40037906423048e-09
AL390719.3,0.09627744455256734,8.39897448770543e-06,5.733902436057023e-09
LINC01342,0.001358695652173913,1.1852880155054637e-07,1.6103051824731487e-10
AL390719.2,0.23652675374816473,2.063393123511862e-05,1.481643003035649e-08
TTLL10-AS1,0.0015126467315211202,1.319590623328204e-07,6.179773760774834e-11
TTLL10,0.015104304460513154,1.3176571979859683e-06,1.324589891736382e-09
TNFRSF18,0.05370046286720044,4.68467790868014e-06,7.712409276900511e-09
TNFRSF4,0.04483525698821888,3.911302188625917e-06,5.587246696515809e-09
SDF4,0.13216021469574704,1.1529286809364655e-05,9.746334625816347e-09
B3GALT6,0.03695248940918969,3.223631633009656e-06,2.8480474892917743e-09
C1QTNF12,0.008423629467644333,7.348538312522318e-07,5.505607829043916e-10
AL162741.1,0.0015253554036250953,1.330677312767247e-07,5.433235818662151e-11
UBE2J2,0.2205887815684846,1.9243547201298493e-05,1.4115817967273312e-08
LINC01786,0.019288484686731815,1.6826733566022696e-06,8.55572326424099e-10
SCNN1D,0.007490447310701329,6.53445634711797e-07,4.515796786918061e-10
ACAP3,0.12278661173111827,1.0711559952117095e-05,7.075364014964716e-09
PUSL1,0.016846461256782096,1.4696380752666924e-06,1.6333184302545917e-09
INTS11,0.19929361623928338,1.738581664828434e-05,1.274450000973759e-08
AL139287.1,0.00018158707100054475,1.5841147256437646e-08,2.8762965896384277e-12
CPTP,0.045957624279572104,4.009214366184428e-06,2.21428587312368e-09
TAS1R3,0.0031927227991266007,2.785241907987962e-07,1.1797761302958616e-10
DVL1,0.08198585797641426,7.152216520667737e-06,4.525285389972576e-09
MXRA8,0.012530978154726008,1.0931674216807126e-06,1.171837626177564e-09
AURKAIP1,0.1795693732742369,1.5665128960502216e-05,1.1578391086668919e-08
CCNL2,0.30825473076459436,2.689127896402289e-05,2.091174294286546e-08
MRPL20-AS1,0.057321263997921,5.000546453626537e-06,3.725676106809576e-09
MRPL20,0.2195246659250353,1.9150716734278574e-05,1.4428404668877105e-08
MRPL20-DT,0.01041037479078846,9.081719262661137e-07,6.302140175914345e-10
ANKRD65,0.001303450358438507,1.137093569256309e-07,7.602806735280348e-11
VWA1,0.027352419777945218,2.3861484583394588e-06,2.1624807168385302e-09
ATAD3C,0.022026373523519303,1.921519106998107e-06,1.7748842212967706e-09
ATAD3B,0.2267990217321741,1.9785311151720676e-05,1.1875742675147506e-08
ATAD3A,0.10149682801257326,8.854298875737002e-06,5.3744065902177244e-09
TMEM240,0.0056279379124712925,4.909655336710541e-07,2.7427470823553144e-10
SSU72,0.23207949316795662,2.02459646835869e-05,1.3768544645043011e-08
AL645728.1,0.00981537452487102,8.562657702932059e-07,3.0919593351389865e-10
FNDC10,0.0018742989197097124,1.635085858596975e-07,6.868982380879902e-11
AL691432.4,0.010232646375627302,8.926673973329235e-07,7.550629637336274e-10
AL691432.2,0.031134946595588044,2.7161254990480716e-06,1.4479526744811418e-09
