Gene,Sum,Mean,Variance
WASH7P,0.014006979440675969,1.0168406127532464e-06,8.842582088573381e-10
AL627309.1,0.021965308017133724,1.5945777144924664e-06,1.251410488450303e-09
CICP27,0.0007403316471004848,5.37445841815234e-08,2.122451061503369e-11
AL627309.5,0.04075645088733625,2.958726017229492e-06,1.64317633886579e-09
WASH9P,0.005471248197210238,3.971868019753349e-07,1.3701669045849598e-10
AP006222.1,0.07637052702068942,5.544139892609032e-06,4.447450072762745e-09
AL732372.2,0.029065579785125063,2.110023940843925e-06,1.2422735855211753e-09
AL669831.3,0.19875236249744258,1.4428483665876048e-05,8.61385303068046e-09
AC114498.1,0.0005197573997218055,3.773193464405122e-08,9.804432216954056e-12
MTND1P23,0.0754759753090888,5.479199659461982e-06,4.423667411188076e-09
MTCO1P12,0.012067077481958576,8.760128843527097e-07,8.20385894037295e-10
MTCO2P12,0.0015335340430538262,1.113273352489166e-07,5.312720017418663e-11
MTATP6P1,0.04212662349450709,3.058194083085814e-06,2.641347352563821e-09
MTCO3P12,0.000777000777000777,5.6406589981907586e-08,4.382478254051306e-11
CICP3,0.00021593608291945585,1.5675940683808046e-08,3.384755492222924e-12
AL669831.1,0.035205037029859484,2.55571956659597e-06,2.4070579505874367e-09
AL669831.2,0.002627380302774568,1.9073541217964196e-07,1.0928554432779631e-10
LINC01409,0.14403001136100982,1.0455899191361875e-05,8.11322551693637e-09
AL669831.4,0.006033549467830705,4.38007220895151e-07,3.791864147558926e-10
FAM87B,0.0020580805564446745,1.4940693694698182e-07,6.728173639718907e-11
LINC01128,0.09503191052280294,6.898868277517454e-06,5.8423002717509186e-09
LINC00115,0.039659460539650346,2.8790896943484823e-06,1.5758952210359892e-09
AL669831.7,0.001787295605575502,1.2974922726500922e-07,5.50101543540186e-11
FAM41C,0.0008187186257990172,5.9435108950926836e-08,2.4594301046217447e-11
AL645608.6,0.02089741309943709,1.517053582536268e-06,1.0640835680712083e-09
AL645608.2,0.007442234679783992,5.402711201295094e-07,3.1058713341364627e-10
AL645608.4,0.0018950831228145234,1.3757409240032837e-07,7.897139016523118e-11
LINC02593,0.029923137216253424,2.172278563793352e-06,1.8207212677059088e-09
SAMD11,0.1392891769768569,1.0111736985615745e-05,1.0332445890002235e-08
NOC2L,0.29152319987319675,2.116320870222844e-05,1.5344909973060306e-08
KLHL17,0.05073580652663824,3.683180147124373e-06,2.727103654557441e-09
PLEKHN1,0.010770042032401964,7.818542310273658e-07,4.1302268583006955e-10
PERM1,0.0016177592743497919,1.1744168960797038e-07,4.8697376847994546e-11
AL645608.7,0.07012292340430268,5.090593350584586e-06,4.811297162692483e-09
HES4,0.9227913214145025,6.699029556548113e-05,8.896361396138613e-08
ISG15,0.06800519408814894,4.936856195146929e-06,5.125041757253296e-09
AL645608.3,0.00021486892995272884,1.5598470413991204e-08,3.3513833344743334e-12
AL645608.1,0.002248489000224975,1.6322969148638657e-07,1.8348628019155314e-10
AGRN,0.09407459656493772,6.829371801447384e-06,4.7183210252244255e-09
AL390719.1,0.006850514413808838,4.973150209661589e-07,3.908540959826792e-10
AL645608.8,0.00029214139643587495,2.1208086855598907e-08,6.1953103267799165e-12
RNF223,0.001249845449186366,9.073288197360188e-08,3.196768602393202e-11
C1orf159,0.2580317379601578,1.8731886603278245e-05,1.3915644758274612e-08
AL390719.3,0.135741770898115,9.854212043420328e-06,7.077149392601241e-09
LINC01342,0.026354220740166575,1.913192068251657e-06,1.2512342081994168e-09
AL390719.2,0.15271171450457272,1.1086149873290216e-05,8.7648515689186e-09
TTLL10-AS1,0.0023834863317392496,1.730298607433212e-07,1.6011685894899673e-10
TTLL10,0.010187712557941856,7.395798590157427e-07,4.742737459224444e-10
TNFRSF18,0.00650924763008775,4.725406628012886e-07,4.1746575140571574e-10
TNFRSF4,0.08169482783743319,5.930659008162119e-06,7.0358070725907085e-09
SDF4,0.20538788243308181,1.4910191102220096e-05,1.233584986596194e-08
B3GALT6,0.03233733435922924,2.347537884517549e-06,2.368656938019942e-09
C1QTNF12,0.031105594986299813,2.2581194182431806e-06,1.7981041579912255e-09
AL162741.1,0.0009122195975380079,6.622283829677008e-08,2.19086564296509e-11
UBE2J2,0.29781023051422917,2.1619617460198125e-05,1.6099031788785222e-08
LINC01786,0.037884808510281955,2.750258331054951e-06,1.5634963651552021e-09
SCNN1D,0.020018047002792895,1.4532157533787946e-06,1.3458534949929454e-09
ACAP3,0.18311677586031957,1.3293413855558589e-05,1.1296137985272997e-08
PUSL1,0.020946122147118086,1.520589629554852e-06,1.3995297825764065e-09
INTS11,0.3438335201309072,2.4960691116581283e-05,2.0705650324383024e-08
AL139287.1,0.0020350117527023017,1.4773225064989487e-07,8.79120856384913e-11
CPTP,0.03284481841786856,2.384378832513144e-06,2.497461403970723e-09
TAS1R3,0.005364951647244834,3.8947017402866307e-07,3.4624645394379546e-10
DVL1,0.11966095990312797,8.686821045599126e-06,7.603744664330736e-09
