Gene,Sum,Mean,Variance
ARID2,1.5857461333685976,0.00021225353143737084,2.0144224124363228e-07
SCAF11,2.519070509837497,0.00033717982998761835,3.224036146557071e-07
SLC38A1,1.785039888901104,0.00023892917800844653,3.140482359649514e-07
SLC38A2,0.8160998075137211,0.00010923568565302117,1.1432185528159942e-07
AC008014.1,2.6125581180205004,0.0003496932295570205,5.486804633547078e-07
PCED1B,0.9610309582626086,0.00012863484918519726,1.613490702724567e-07
PCED1B-AS1,0.14789386135912802,1.9795724984490433e-05,2.0336255959124913e-08
AC008083.3,0.10303062687176542,1.3790741115214218e-05,1.834237699358788e-08
RPAP3,0.3198659937044571,4.2814347972755604e-05,4.225028145494643e-08
HDAC7,0.6705823320897917,8.975804204119819e-05,9.426938616818548e-08
VDR,0.13274526000208978,1.7768071208953258e-05,1.6032288888918485e-08
TMEM106C,0.05305499990352054,7.10145896178832e-06,6.397311202289845e-09
SENP1,0.32935868424453185,4.4084953051068376e-05,4.40939336826987e-08
PFKM,0.10670041706793781,1.4281945799483043e-05,1.3189775737747741e-08
ASB8,0.06968008057169264,9.326740807347429e-06,7.015549300835934e-09
AC024257.3,0.10833842272734007,1.4501194314996662e-05,1.4141293764394626e-08
ZNF641,0.2214150921747019,2.9636607171021535e-05,2.8591347331597043e-08
AC090115.1,0.078192715567041,1.0466164578642885e-05,1.1653433098802583e-08
KANSL2,0.24027373654093012,3.216085350567931e-05,3.0360405897281074e-08
CCNT1,0.26432471986117445,3.538009903107676e-05,3.189024436375464e-08
ADCY6,0.2069551183015429,2.7701126797154717e-05,2.866861873125957e-08
CACNB3,0.08028386483555336,1.0746066769582835e-05,1.1011201194199037e-08
DDX23,0.2866092375707876,3.836290156214531e-05,3.745783166901235e-08
AC073610.2,0.39720390896725977,5.316609676981124e-05,5.069757420292985e-08
CCDC65,0.16118566637520154,2.1574844917039423e-05,1.99515861103002e-08
FKBP11,0.11323002251816064,1.5155939301052154e-05,1.5183703579911337e-08
PRKAG1,0.4288169830327811,5.739753487254465e-05,5.6013825503328426e-08
KMT2D,0.37721108910572704,5.04900400355678e-05,5.497809681463991e-08
LMBR1L,0.32269549528149094,4.3193079277404755e-05,4.7408685613936687e-08
TUBA1B,0.14638452224527632,1.959369860062593e-05,2.008864733126108e-08
AC011603.2,0.3382575945152674,4.5276080111801285e-05,4.597050104184654e-08
TUBA1A,0.09527408634916842,1.2752521262102586e-05,1.2344738096279924e-08
TUBA1C,0.21307783025635124,2.8520657242183273e-05,2.5711218427554602e-08
AC010173.1,0.08811047567718724,1.1793665597267735e-05,1.1138342315325385e-08
DNAJC22,0.28354070606611986,3.795217588891981e-05,3.421234814000264e-08
SPATS2,0.9335221654388172,0.00012495277277992467,1.1298527357449656e-07
MCRS1,0.14571947282625775,1.9504681143924207e-05,1.9398729870956116e-08
PRPF40B,0.7452109833684506,9.97471534424375e-05,1.0480117549561662e-07
FMNL3,0.9168784560220016,0.00012272499745977802,1.5340563472417703e-07
TMBIM6,0.5342762948544458,7.151335763009582e-05,7.078684355597559e-08
NCKAP5L,0.4142409091417303,5.544651440794141e-05,5.3161189348177975e-08
RACGAP1,0.1273783507597963,1.7049705629741174e-05,1.7194430753903137e-08
SMARCD1,0.1988041086714616,2.6610106902886037e-05,2.579550377540065e-08
AC074032.1,0.48108876599575756,6.439415954969315e-05,6.38518733365456e-08
CERS5,0.4307368496847489,5.765451073280001e-05,5.4808666981597946e-08
LIMA1,0.6099892475652129,8.164760374316863e-05,8.143102026499871e-08
LARP4,0.9515196672256854,0.00012736175441382483,1.1550560351738541e-07
DIP2B,1.9756994107421557,0.0002644491247145169,2.572815838521821e-07
ATF1,0.5861648753805293,7.845869031997447e-05,7.889575242625213e-08
METTL7A,0.15526154046770183,2.078189539120624e-05,1.880787598567689e-08
SLC11A2,0.8859028662543423,0.00011857888719774359,1.0911929464360635e-07
LETMD1,0.4116233851727872,5.509615649481825e-05,4.881002995966558e-08
CSRNP2,0.1092310131234685,1.462066833402068e-05,1.2776148333747684e-08
TFCP2,1.44718580507885,0.00019370710816207334,1.8567597533608202e-07
POU6F1,0.16839300996780404,2.253955427222648e-05,2.188332959234631e-08
DAZAP2,0.22647983642847835,3.0314527697561017e-05,2.9647830815535058e-08
SMAGP,0.17038156164442048,2.280572368416818e-05,2.179719078681901e-08
BIN2,0.6274571813624421,8.39857022302827e-05,9.20975111934673e-08
GALNT6,0.13690505913056636,1.8324864024972072e-05,2.2095309206927382e-08
SLC4A8,0.24688108681796486,3.304525322151852e-05,3.1673299661623736e-08
SCN8A,0.08816448241083463,1.1800894446638285e-05,1.1616577113540692e-08
FIGNL2,0.1782980399194503,2.3865351347804887e-05,2.6015545320901284e-08
ACVR1B,0.4805374186536524,6.432036121719347e-05,5.7176463948270134e-08
AC078864.1,0.06363265999621855,8.517288180460252e-06,7.947052647259148e-09
KRT8,0.2941379614731902,3.937062795786243e-05,4.508859423562739e-08
KRT18,0.28900396003314166,3.8683437295294026e-05,5.2642379147180975e-08
EIF4B,0.5684418870070264,7.608645255079994e-05,7.357121095679322e-08
AC068888.1,0.17085275951695003,2.2868793938823456e-05,2.111041275702551e-08
TNS2,0.09914865193328623,1.3271135314320203e-05,1.500602981501205e-08
IGFBP6,0.06043030378014469,8.088649950494537e-06,8.504856502569764e-09
CSAD,0.5356598145882658,7.169854297795019e-05,7.012959506363862e-08
ZNF740,0.06342806561484486,8.489903040402204e-06,8.369490851594059e-09
ITGB7,0.07492816701676147,1.0029201849385822e-05,1.286882280403252e-08
PFDN5,0.05400318933754913,7.228374961524445e-06,6.676597743269886e-09
AAAS,0.14611654760763285,1.955782995685087e-05,1.8472388126175156e-08
SP1,0.6738041171487414,9.018928083907662e-05,9.367808127181573e-08
PRR13,0.16931420531722047,2.2662857089709607e-05,2.1934736747848366e-08
AC023509.1,0.05776703360079486,7.732168866389354e-06,7.433719356473082e-09
PCBP2,1.269727427710193,0.00016995414639408286,1.6826690501158932e-07
MAP3K12,0.30961736209109825,4.144255950891424e-05,3.831938703640849e-08
TARBP2,0.12640945207737217,1.692001767867383e-05,1.711642696088823e-08
ATF7,0.0869526408627415,1.1638688376755655e-05,1.0424882383205755e-08
AC023509.6,0.21617031272989967,2.8934588773912418e-05,2.3283526675733477e-08
ATP5MC2,0.3741375600902125,5.007864544106713e-05,5.114141833278528e-08
CALCOCO1,0.28185509246552315,3.772655500810108e-05,3.475978554679637e-08
HOXC-AS3,0.11322534815738763,1.5155313633701998e-05,1.3856501490185614e-08
HOXC6,0.153371498676388,2.0528911615096772e-05,2.1386713044519045e-08
HOXC9,0.14055686990822208,1.881366214806881e-05,1.9701545690435227e-08
HOXC8,0.30311597417463043,4.05723429493549e-05,4.05100238420492e-08
HOXC4,0.15884018988415544,2.126090080098453e-05,1.9519146901881363e-08
FLJ12825,0.08040936390131292,1.0762864931242528e-05,1.0323068746348972e-08
