Gene,Sum,Mean,Variance
INTS11,0.17169938864142398,2.394357671753228e-05,9.711163587638179e-09
AL139287.1,0.0003947781571847774,5.505203698016697e-08,1.1197059861238362e-11
CPTP,0.013758391533701213,1.9186154697672867e-06,8.730470603928468e-10
TAS1R3,0.0025428675859336136,3.546043210059425e-07,1.6311044136597007e-10
DVL1,0.07975726504383837,1.1122195655255665e-05,5.328080567010508e-09
MXRA8,0.08467262331828677,1.1807645142697918e-05,5.897128766116612e-09
AURKAIP1,0.17268670891793686,2.40812590877056e-05,1.1250711711885623e-08
NDUFB4P8,0.0002808199943836001,3.916050681684564e-08,1.0995519759071373e-11
CCNL2,0.7470882455032422,0.0001041818777720321,4.717871590207705e-08
MRPL20-AS1,0.05315765325988387,7.412864769193121e-06,3.761854860747718e-09
MRPL20,0.2764098804410644,3.8545513936837875e-05,2.0027028987742428e-08
MRPL20-DT,0.008539664961300847,1.1908611018408656e-06,4.651213748864115e-10
ANKRD65,0.0076572356871947205,1.0678058411929605e-06,3.777981902436184e-10
TMEM88B,0.0001670843776106934,2.3300010822855027e-08,3.8925249161548075e-12
LINC01770,0.0006080213488331712,8.47889204899137e-08,2.6057356191050756e-11
VWA1,0.2875650126023591,4.010110341686782e-05,2.8373367487149248e-08
ATAD3C,0.020801505894815147,2.90078174519804e-06,1.8795162608092734e-09
ATAD3B,0.09384815174362357,1.308717776371825e-05,5.471456570489055e-09
AL645728.2,0.0066869704393547474,9.325018044003273e-07,4.4603941360446945e-10
ATAD3A,0.0444523705970364,6.198908185334877e-06,2.7777247517707907e-09
TMEM240,0.011489972500801719,1.6022831544835753e-06,7.581206438188572e-10
SSU72,0.2397286992072894,3.343030249718162e-05,1.5897086054808942e-08
AL645728.1,0.011614864592303707,1.619699427179432e-06,5.438517859462941e-10
FNDC10,0.003561381240720484,4.966366253968044e-07,3.624215707813438e-10
AL691432.4,0.0022823364110016774,3.1827310152024507e-07,1.2890193292633542e-10
AL691432.2,0.03991818293356546,5.566613154868981e-06,2.2128384941125514e-09
MIB2,0.12588448077452086,1.7554661940387792e-05,9.664923357613857e-09
MMP23B,0.017606860294368424,2.455286611960455e-06,1.047793383109737e-09
CDK11B,0.29992226063708016,4.1824328634371796e-05,1.96329078530866e-08
FO704657.1,0.00875791582383415,1.2212963078837191e-06,7.560443100140564e-10
SLC35E2B,0.33099060822520543,4.615682725215527e-05,2.2214101459098414e-08
AL691432.1,0.18817205561989764,2.624069943102742e-05,1.3493654380677662e-08
MMP23A,0.000994703944008954,1.3871202677575705e-07,5.406945479291066e-11
CDK11A,0.3252169338261739,4.535168509638459e-05,2.0965924269151303e-08
AL031282.2,0.04696449583314828,6.549225468295674e-06,2.8032221826215384e-09
AL031282.1,0.1437437627209409,2.0045148894288228e-05,9.392140314010657e-09
SLC35E2A,0.04938706657793662,6.887054326863286e-06,3.1117879795166545e-09
NADK,0.10755140059016727,1.4998103554618222e-05,7.234942327660012e-09
GNB1,1.4120040143889392,0.00019690475727080452,1.21525761971383e-07
AL109917.1,0.0012752308156204302,1.7783165745648167e-07,3.330303656756624e-11
TMEM52,0.0008038838928850478,1.1210206287617457e-07,4.519179038565719e-11
CFAP74,0.014184153729748085,1.9779882484657767e-06,7.874787055694842e-10
AL391845.2,0.0030394754341517482,4.238565659115532e-07,1.1833191785391683e-10
GABRD,0.04295808651773625,5.990529426542498e-06,2.737253129897488e-09
AL391845.1,0.000424079796041653,5.9138167067585136e-08,1.3828530434063414e-11
PRKCZ,0.12250457538049192,1.7083332224305106e-05,8.03639848597956e-09
AL590822.2,0.016501269000290923,2.3011112815912595e-06,1.0365846267896447e-09
PRKCZ-AS1,5.961251862891207e-05,8.31299939044932e-09,4.954897250664293e-13
FAAP20,0.3641622603176131,5.0782632870954274e-05,2.6425931811331358e-08
AL590822.1,0.12318667305611505,1.7178451130402322e-05,8.13958355053598e-09
SKI,0.4122894931414297,5.7494002669283186e-05,3.287280127804937e-08
AL590822.3,0.0040750995747350915,5.682749372103043e-07,1.9470120250683423e-10
MORN1,0.16278374110620253,2.2700284633412708e-05,1.0683859674973351e-08
AL589739.1,0.0007671069632765608,1.0697349927158845e-07,2.371505845521619e-11
AL513477.1,0.0020854313993655983,2.9081458644060775e-07,8.140048831230279e-11
AL513477.2,0.00603512802585758,8.416020116939869e-07,2.966334149900665e-10
RER1,0.3472584253272174,4.842538353468378e-05,2.1863570159396574e-08
PEX10,0.10901840213432748,1.5202677748476849e-05,6.915620687949511e-09
PLCH2,0.09193541652311835,1.282044575695417e-05,6.654771722418582e-09
AL139246.1,0.000547945205479452,7.641126836974648e-08,4.186334946587242e-11
PANK4,0.026749284762260538,3.730202867418845e-06,1.66857195168489e-09
HES5,0.005192601584429345,7.241112235991277e-07,6.809469324623296e-10
AL139246.5,0.03547013723727212,4.946330670376812e-06,2.6185909771415876e-09
TNFRSF14-AS1,0.08407191684766764,1.172387628610621e-05,5.047415199242934e-09
TNFRSF14,0.5058344376557132,7.053889801362617e-05,3.536785047349208e-08
AL139246.2,0.0029533586582176567,4.118475328709604e-07,2.2784515410841538e-10
AL139246.3,0.008098960565983866,1.1294046250151815e-06,5.486557524429214e-10
PRXL2B,0.02907895341238405,4.055076476416685e-06,1.8391927842724424e-09
MMEL1,0.0047976661083891205,6.69037248415719e-07,3.427679205202844e-10
TTC34,0.022242440021217898,3.1017208229281688e-06,1.1231027217111808e-09
AC242022.2,0.00016528925619834712,2.3049680128064025e-08,3.809333196223518e-12
PRDM16-DT,0.001374541404867155,1.916805752150544e-07,4.983204818680571e-11
PRDM16,0.02137035583306927,2.9801081903596806e-06,3.977735196845742e-09
AL512383.1,0.00022256843979523704,3.1037294630489057e-08,6.906958927715057e-12
AL354743.2,0.0002102640979947349,2.932144721722701e-08,3.856975177639059e-12
ARHGEF16,0.14024899776803423,1.955780194785026e-05,8.784839812986354e-09
AL512413.1,0.002143421600178532,2.9890135269537465e-07,1.1911324716451918e-10
MEGF6,0.07322973886310061,1.0211928442769573e-05,5.251807889076485e-09
AL513320.1,0.017942916987803478,2.502149907656321e-06,9.8164258020861e-10
TPRG1L,0.042217329754740705,5.887230477582026e-06,3.26778948588391e-09
WRAP73,0.081907775010944,1.1422085484722354e-05,5.001020966984896e-09
TP73,0.004139208315216778,5.772149372774756e-07,2.594888781547704e-10
TP73-AS3,0.0012230995487926078,1.705619228549167e-07,5.7887056270767324e-11
TP73-AS1,0.04521892349877105,6.305804420411526e-06,2.6133522734474996e-09
CCDC27,0.00035732518046205244,4.982919822368602e-08,8.963078124411936e-12
SMIM1,0.009588794031391998,1.337162743186724e-06,7.613838320754633e-10
LRRC47,0.10838492803968901,1.5114339428209316e-05,7.151930386241598e-09
RN7SL574P,0.010287918695980912,1.4346560725116317e-06,8.474119586253334e-10
CEP104,0.2100003313308339,2.9284664806977256e-05,1.6740537556034668e-08
DFFB,0.0940155845960265,1.3110526369547694e-05,5.9033731997400046e-09
C1orf174,0.09939556375679601,1.3860767501993586e-05,6.111952893975856e-09
LINC01134,0.012939070103286512,1.80436063356387e-06,5.905870953479866e-10
AL805961.1,0.0004100041000410004,5.7175303310695915e-08,2.343883976316444e-11
AJAP1,0.029251362984955096,4.079119088684297e-06,1.4125804925837508e-09
Z98886.1,0.00039287167062405915,5.4786176352539277e-08,1.4217085438557468e-11
AL365255.1,0.0038002178639698447,5.299425273978308e-07,3.689161049968476e-10
NPHP4,0.10490094765982429,1.4628496396572902e-05,7.178948445637188e-09
KCNAB2,0.23226810047651048,3.238991779061644e-05,2.4044462006600314e-08
CHD5,0.0007822140809947514,1.0908019536950934e-07,4.55236580358883e-11
AL031847.1,0.0016773175607646554,2.3390288115529988e-07,8.92076254597017e-11
RPL22,0.5013689371669963,6.99161814484725e-05,4.340881984575485e-08
RNF207-AS1,0.0001589825119236884,2.217020107707271e-08,3.524182739270485e-12
RNF207,0.12619858912351883,1.7598464527056035e-05,7.644719571273418e-09
ICMT,0.0501249050840777,6.989946323257244e-06,3.552152321860832e-09
GPR153,0.007210092985972492,1.0054515389725968e-06,3.351188558184552e-10
ACOT7,0.04924482428852832,6.867218559270439e-06,2.9406580719243633e-09
AL031848.2,0.0025970333368247156,3.621577655591571e-07,1.1548673967494466e-10
HES2,0.0023602908813312707,3.2914389643442625e-07,9.829975753555793e-11
ESPN,0.03269253917607957,4.558993052026156e-06,2.3731973612805317e-09
AL031848.1,0.00020064205457463884,2.797964782800709e-08,5.613111165793593e-12
TNFRSF25,0.30261490403945396,4.2199819277569926e-05,2.5287050278768396e-08
PLEKHG5,0.09882472728398795,1.3781164033466454e-05,6.4290791938727825e-09
NOL9,0.2068963119197726,2.8851807547032854e-05,1.3437466272349795e-08
RNU6-731P,0.00040112314480545525,5.593684908735954e-08,2.2434435885343987e-11
AL591866.1,0.003345470053890853,4.6652768845221767e-07,2.0187042665239233e-10
TAS1R1,0.0035054592479823285,4.88838271926137e-07,1.5449242458218947e-10
ZBTB48,0.15575800746679028,2.1720542109439447e-05,9.175145474932817e-09
KLHL21,0.0771777405772239,1.0762479511535895e-05,4.971109413257495e-09
PHF13,0.03214392030326499,4.482487840366056e-06,1.7077526330759097e-09
THAP3,0.06354377531996783,8.861215356291706e-06,4.65758814804861e-09
DNAJC11,0.29650585461176904,4.134790888464217e-05,1.869619274340966e-08
CAMTA1-DT,0.029907101096587112,4.170562138695734e-06,2.3365828018522343e-09
CAMTA1,0.8717382851217129,0.00012156439619602746,6.405156451963517e-08
AL590128.1,0.002001768753409132,2.7914778321142547e-07,7.857753637522634e-11
AL512330.1,0.005586186099098419,7.789968064563406e-07,2.517859628341656e-10
CAMTA1-IT1,0.0005433471709131533,7.577006985262213e-08,2.0931383592264795e-11
CAMTA1-AS2,0.0019633775803224148,2.737941124421161e-07,8.478071228750027e-11
AL359881.3,0.0008254991267132702,1.1511631944125928e-07,4.7836349959064653e-11
AL359881.2,0.002685052320721145,3.7443206257441705e-07,1.0258807898724357e-10
AL359881.1,0.004105153596425907,5.724659875088421e-07,1.6566316402440934e-10
VAMP3,0.08616656311517329,1.2015975891113273e-05,5.021211633154793e-09
Z98884.2,0.0008718005352301844,1.2157307700881112e-07,4.049676951788081e-11
PER3,0.9672314201479867,0.00013488096780755635,7.735672962449402e-08
Z98884.1,0.09494686935463414,1.324039455510168e-05,5.478686347967676e-09
UTS2,0.012506221440119617,1.743999643023235e-06,8.145448326450976e-10
TNFRSF9,0.022111116194246,3.0834076410885514e-06,4.488880556857946e-09
PARK7,0.33454671715913326,4.665272865139217e-05,2.4536140960120432e-08
AL034417.4,0.06842351948707212,9.541698436350874e-06,4.88340082828014e-09
AL034417.3,0.021893236463678016,3.053024189607867e-06,1.6301621402938612e-09
ERRFI1,2.075357899260625,0.00028940983116171033,4.18872487602107e-07
AL034417.2,0.05107571719656932,7.12253760933891e-06,3.5036296278290083e-09
AL358876.1,0.0007215136345372012,1.0061548382892221e-07,3.996032519607867e-11
LINC01714,0.009240376929678069,1.288575781575522e-06,6.29575094728679e-10
SLC45A1,0.023228441504140128,3.2392192865904515e-06,1.3582236859373806e-09
RERE,3.1867282558836094,0.0004443910550667424,2.636778887362452e-07
RERE-AS1,0.05468201926820722,7.6254384699773e-06,3.8107387664847646e-09
RPL7P11,0.0012690537801425036,1.7697026637045093e-07,5.166621362986975e-11
RPL7P7,0.00591839929067331,8.253241236470938e-07,3.4745395349575294e-10
AL357552.1,0.004201100101995497,5.858457818986887e-07,1.7786855735079705e-10
AL357552.2,0.00033211557622052476,4.631370467445611e-08,1.5379357755623528e-11
ENO1,1.0406804414972712,0.0001451234753168695,7.810921303593089e-08
ENO1-AS1,0.003162435028023173,4.410033507214019e-07,1.38871752891321e-10
CA6,0.0053559377175848855,7.468885396157978e-07,4.3326596378844444e-10
SLC2A7,0.0006441102415692398,8.98215369640552e-08,1.9424677980532568e-11
SLC2A5,0.10320512349161665,1.4392012758557613e-05,1.2625437890915866e-08
AL158048.1,0.0005670337473764934,7.907317631801608e-08,2.2844760297580135e-11
GPR157,0.08600834511456076,1.199391230157032e-05,8.255010540262532e-09
MIR34AHG,0.3598324515583966,5.0178838594114715e-05,2.4687022096785404e-08
LNCTAM34A,0.034129005362806754,4.759309073045147e-06,1.7418152977264046e-09
H6PD,0.21500633956983906,2.9982755483173764e-05,1.3365932161159318e-08
SPSB1,0.2345186899385144,3.270376376216907e-05,2.0287950642128656e-08
BX323043.1,0.00010285949393128986,1.4343814521167181e-08,1.475191757676524e-12
LINC02606,0.006912763638616809,9.63988793559728e-07,2.702985459310001e-10
SLC25A33,0.21728830036981867,3.0300976205524845e-05,1.6089028957327564e-08
TMEM201,0.012841941491950736,1.7908159938573053e-06,8.147552746425407e-10
PIK3CD,0.4043942866937188,5.6393011671136354e-05,5.338461803836265e-08
PIK3CD-AS1,0.0007933874742051673,1.106383313631526e-07,5.2715872994461757e-11
AL691449.1,0.003006651646808656,4.192792702285115e-07,1.5076350067432152e-10
PIK3CD-AS2,0.10370429842953498,1.4461622985571744e-05,9.339513101042424e-09
CLSTN1,0.5258065957866479,7.332402674475637e-05,3.346859607430571e-08
CTNNBIP1,0.1438810828973303,2.0064298270440705e-05,9.772424955617212e-09
AL357140.4,0.008494050418325943,1.1845001280610714e-06,5.167255243392504e-10
LZIC,0.16652716551782698,2.3222307281805465e-05,1.158657438783711e-08
AL357140.2,0.001040637121197722,1.4511743427663117e-07,6.318246386356532e-11
NMNAT1,0.12544492301640991,1.7493365362768082e-05,7.663590883595917e-09
RN7SKP269,0.00041073630953988535,5.727741033884888e-08,1.1898600930678133e-11
TMEM274P,0.06585517295460346,9.183541061860752e-06,4.511972065652778e-09
RBP7,0.09364382719302045,1.305868458973929e-05,1.2376922964238563e-08
UBE4B,0.7305988089355044,0.00010188241652984304,5.2791818649725154e-08
KIF1B,0.8558628895052313,0.00011935056331128591,6.152951374902724e-08
AL139424.3,0.02883282840667571,4.0207542053654595e-06,1.6801734843520394e-09
AL139424.2,0.0022356116259856728,3.117573038607827e-07,8.865341740835991e-11
PGD,0.070089424224028,9.774009792780366e-06,4.784869991692468e-09
CENPS-CORT,0.010579660304312882,1.4753396045618297e-06,8.389276292628213e-10
CENPS,0.011649644984582262,1.6245495725257651e-06,1.5808037493371848e-09
DFFA,0.11899316628942347,1.659366424340029e-05,7.4373878852602505e-09
AL354956.1,0.0007875302822124867,1.0982154263177893e-07,4.3467488988894154e-11
PEX14,0.47052725922324656,6.56152920406145e-05,3.4681641051323083e-08
AL139423.2,0.0016696308057587718,2.32830958828444e-07,6.592478165459441e-11
CASZ1,0.027169370076860246,3.7887840017933687e-06,2.061946622154934e-09
AL139423.1,0.007997945912456995,1.1153180745303297e-06,9.123273572583511e-10
C1orf127,0.004770863366630232,6.652995909399291e-07,2.0020695797470638e-10
CFL1P6,0.00026860059092130003,3.7456504102816906e-08,1.005943614616312e-11
TARDBP,0.18477245601714393,2.5766623346415274e-05,1.11305945615383e-08
AL109811.3,0.026654417104375695,3.7169735189479425e-06,1.523581940781129e-09
MASP2,0.01955515270902841,2.7269770895312244e-06,1.2291864326041054e-09
AL109811.2,0.014929370203170469,2.0819091065640034e-06,1.4596431031652863e-09
SRM,0.09363296646176394,1.3057170054631703e-05,7.174120829821005e-09
EXOSC10,0.22777189378913604,3.1762919228717895e-05,1.4440253199417533e-08
AL109811.1,0.1201174901272031,1.6750451837568415e-05,9.245695391236974e-09
EXOSC10-AS1,0.0001802451333813987,2.5135285647942923e-08,4.529881131608426e-12
MTOR,0.3009146977743346,4.1962724553665406e-05,2.4821886593397142e-08
MTOR-AS1,0.0024713805969345253,3.446354200159706e-07,1.2797701668642166e-10
ANGPTL7,0.017346584640901434,2.4189910250873566e-06,9.364704759797958e-10
RNU6-291P,0.00025793139025019347,3.5968678043535554e-08,9.276157387430536e-12
RPL39P6,0.0001529051987767584,2.132271632642008e-08,3.259899520120158e-12
UBIAD1,0.0612325409710935,8.538912421014294e-06,4.075390088012737e-09
AL031291.1,0.0016260019461696437,2.2674688971826018e-07,6.902841508666691e-11
DISP3,0.0031364841935213653,4.373844921937478e-07,2.0582805156550042e-10
AL031731.1,0.003794044509033208,5.290816495653615e-07,2.9903878771169233e-10
FBXO2,0.006639660740340924,9.259044401535245e-07,5.08947348375026e-10
FBXO44,0.11231635678611099,1.5662579387269695e-05,6.547636781328601e-09
FBXO6,0.062499522432741775,8.71559370140033e-06,4.644144014774656e-09
MAD2L2,0.02517448654269499,3.5105963662940996e-06,1.4212968670130808e-09
DRAXIN,0.0012187200517451873,1.699511995182244e-07,5.743521845179096e-11
AGTRAP,0.10271382257118494,1.432350056772904e-05,6.913042841061894e-09
C1orf167,0.004861197497306342,6.778967364811522e-07,2.4476288551426477e-10
MTHFR,0.2206816710776653,3.077418366722428e-05,1.4247670080426e-08
CLCN6,0.24043383042384675,3.352863344357087e-05,1.365821011194383e-08
NPPA,0.0319933268980538,4.461487504957998e-06,1.946456850435406e-09
AL021155.4,0.014463019572631715,2.016876247752296e-06,9.04966238626758e-10
RNU5E-4P,0.004072050688529304,5.67849768306973e-07,2.1354731446244762e-10
KIAA2013,0.12479912289965825,1.7403308171755437e-05,9.363173761404257e-09
PLOD1,0.1687587167947138,2.3533498367691228e-05,1.0453913744394464e-08
AL096840.2,0.0008143765011684837,1.1356526302726031e-07,3.0255328439550263e-11
MFN2,0.12562524519636045,1.7518511392603605e-05,8.059773444328294e-09
MIIP,0.06528001732773415,9.103335284860432e-06,4.854279689926482e-09
Y_RNA,0.3410924224184144,4.136133125795498e-07,1.9124676158863059e-10
TNFRSF8,0.010252345604591638,1.4296953848266125e-06,5.991734237188091e-10
TNFRSF1B,0.3263897202939012,4.5515230831669385e-05,3.168320467045326e-08
VPS13D,1.0496689910141996,0.0001463769336235113,7.440255244669804e-08
DHRS3,0.5850247719888834,8.158203486109098e-05,4.526803966756609e-08
AC254633.1,0.00883643721771976,1.232246160607971e-06,4.158573118358815e-10
LRRC38,0.0007888138512424317,1.1000053705793218e-07,2.963732361505328e-11
PDPN,0.011394816572639003,1.5890136065596154e-06,6.288727566441262e-10
PRDM2,0.5971582715646769,8.327405822963002e-05,4.713303459355194e-08
KAZN,2.4238450449542515,0.0003380065604454402,4.6786842609704073e-07
AL357873.1,0.18385018697137456,2.5638012407108433e-05,2.1508664933918953e-08
KAZN-AS1,0.11096338091947741,1.5473906138540987e-05,1.0505899019083843e-08
TBCAP2,0.013089200757230197,1.8252964380463252e-06,5.40756639236044e-10
AL031293.1,0.07936934181108575,1.106809954135905e-05,5.028182525188093e-09
TMEM51-AS1,0.04821449592761249,6.7235386874372455e-06,2.884381763141299e-09
TMEM51,0.32823717440410677,4.577285935073306e-05,2.9784142680955753e-08
C1orf195,0.08525241698246452,1.188849769662035e-05,5.773077173786764e-09
MFFP1,0.059053457393462294,8.235037985422159e-06,3.4196733325793003e-09
ZBTB2P1,0.0004716822117899347,6.577635082832725e-08,1.8384060980643732e-11
FHAD1,0.028423264669490477,3.963640310903707e-06,1.943966073821218e-09
FHAD1-AS1,0.006658142118348967,9.284816787545624e-07,4.5107985388366463e-10
AL031283.1,0.0010547766761645153,1.4708920320241464e-07,3.936316710379685e-11
EFHD2,0.1472532775247803,2.053455271576911e-05,1.1951639750471543e-08
CELA2A,0.0020105511517579757,2.8037249362124886e-07,1.7894147123318597e-10
CELA2B,0.036967963386529815,5.155203372825242e-06,2.3761180984241288e-09
CASP9,0.07268732440487288,1.0136288440227707e-05,4.840215179048794e-09
DNAJC16,0.29041861702454497,4.049904016518547e-05,1.957979966041134e-08
AL121992.3,0.0012920582900691558,1.8017825827208977e-07,8.198016651257294e-11
AGMAT,0.08901361571397647,1.2412998983959903e-05,6.568066207464266e-09
AL121992.1,0.020646731503876897,2.8791983689690276e-06,1.2960928459054585e-09
DDI2,0.29541523728207897,4.1195821682063727e-05,2.0234640971346527e-08
AL121992.2,0.00023551577955723034,3.284280847263009e-08,7.733920990211917e-12
PLEKHM2,0.38513392628437837,5.3707143534287875e-05,2.41546201023294e-08
AL450998.2,0.027586254387574886,3.8469187543682734e-06,2.0285286778924767e-09
SLC25A34,0.03462828892132651,4.828934447263493e-06,3.6122960422546216e-09
SLC25A34-AS1,0.0017830092763679488,2.4864165058819533e-07,6.591380629098828e-11
TMEM82,0.0034593535318574644,4.824088037731787e-07,1.1073528271653139e-10
FBLIM1,0.13897965341654062,1.9380791161140793e-05,1.2006615826932494e-08
RPL12P14,0.00020387359836901122,2.8430288435226777e-08,5.795376924658058e-12
UQCRHL,0.010906103780676232,1.520862331707744e-06,4.896110285207791e-10
FLJ37453,0.21501919402008007,2.998454804351974e-05,1.335620939875981e-08
SPEN,0.9856612589394166,0.00013745101923572954,8.056922503161032e-08
AL034555.1,0.00022726301740914868,3.169195613012811e-08,3.7193466215749605e-12
ZBTB17,0.12765542352792533,1.780162090753386e-05,8.620480303711725e-09
AL355994.4,0.014389084801780774,2.0065660022006377e-06,8.944680267727075e-10
HSPB7,0.003943572097833253,5.499333562729401e-07,1.524096687238622e-10
CLCNKA,0.005031121961667286,7.01592799005339e-07,3.884673978717839e-10
CLCNKB,0.0009747789718144295,1.359334781501087e-07,3.569658263098361e-11
FAM131C,0.0243782846147802,3.3995655577716075e-06,1.2891347669327138e-09
EPHA2,0.08006656835859882,1.1165328177185723e-05,4.900066871963515e-09
AL451042.2,0.0014234892093714846,1.9850637419766903e-07,8.507905343257221e-11
AL451042.1,0.004815225595045831,6.714859287471527e-07,2.988868430357194e-10
ARHGEF19,0.021527896965213896,3.0020773902125082e-06,1.245926605031905e-09
ANO7L1,0.0070321497817604954,9.806372586473985e-07,4.153421271683905e-10
AL109627.1,0.003144442440583631,4.3849427424119803e-07,1.7134336795094277e-10
CPLANE2,0.006821873516731774,9.513141147304105e-07,8.151513542527246e-10
MT1XP1,0.0029541385994052653,4.1195629611006346e-07,1.5383628353988956e-10
FBXO42,0.8680112055937588,0.00012104465285089371,6.272241377495502e-08
SZRD1,0.23869733478901983,3.328647814656531e-05,1.6968463988373866e-08
RPL22P3,0.00038959196960234064,5.432882019276818e-08,1.0664797701804537e-11
SPATA21,0.1391351882602369,1.9402480582936397e-05,1.1109521077787277e-08
NECAP2,0.2666037200958353,3.717803933842355e-05,1.7353896290066967e-08
LINC01772,0.05300313239313158,7.391316747055024e-06,3.712904604609221e-09
CROCCP3,0.2767377914234448,3.859124130852668e-05,1.8395498808496998e-08
RNU1-1,0.001521047531668112,2.1211093734041446e-07,8.102537274795546e-11
AL137802.2,0.0027942343745216347,3.896575616401666e-07,1.1092950020427614e-10
NBPF1,0.1790971352929908,2.4975196666154062e-05,1.1054434119430145e-08
CROCCP2,0.1984213911147647,2.7669975054352908e-05,1.3240656885612853e-08
MST1P2,0.06595539622458024,9.197517253462591e-06,4.5412129937192565e-09
AL137798.2,0.0007631490732887548,1.0642156927747243e-07,3.360842974698573e-11
