Gene,Sum,Mean,Variance
WASH7P,0.011293491902448672,1.6982694590148379e-06,1.741629258262603e-09
MIR1302-2HG,0.0004201680672268908,6.318316800404373e-08,2.6543557468811955e-11
AL627309.1,0.0035097000920882426,5.277744499380816e-07,4.227494266049561e-10
CICP27,0.024987092445706103,3.7574575106324967e-06,3.084849118626405e-09
AL627309.6,0.004602623830712565,6.921238843176789e-07,6.892054833962929e-10
AL627309.7,0.00036656891495601173,5.5123145106167176e-08,2.0203392929404105e-11
AL627309.5,0.03587133158675539,5.394185201015848e-06,4.90029993331409e-09
AL627309.4,0.00018460402436773122,2.7760003664320485e-08,5.1238377750930825e-12
WASH9P,0.009116205428735199,1.3708579592083006e-06,1.547640789786309e-09
AP006222.1,0.03381319061681606,5.084690318318205e-06,4.396159749699622e-09
AL732372.2,0.011495153746834283,1.7285945483961327e-06,1.424064805173037e-09
AL669831.3,0.09203101845348058,1.3839250895260238e-05,1.4056921613022653e-08
AC114498.1,0.001890359168241966,2.842645365777392e-07,5.372812665990276e-10
MTND1P23,0.013512964505300745,2.0320247376392096e-06,8.726563028927477e-10
MTND2P28,0.07114781171645193,1.0698919055105553e-05,7.593281482413936e-09
MTCO1P12,0.03854934204259798,5.7968935402402975e-06,3.9580982817679025e-09
AC114498.2,0.003041312879949556,4.5734028269918134e-07,1.7756882643684754e-10
MTCO2P12,0.007817453919243846,1.1755569803374205e-06,6.709395484679811e-10
MTATP8P1,0.00017370158068438424,2.6120538448779586e-08,4.536496534351393e-12
MTATP6P1,0.7494152155682767,0.00011269401737868823,9.415138298979697e-08
MTCO3P12,0.0017119528804812193,2.5743652338063447e-07,9.348996439100907e-11
AL669831.1,0.04323448401707233,6.501426167980802e-06,5.5691135948116485e-09
RNU6-1199P,9.950248756218905e-05,1.4962780084539707e-08,1.488609954469823e-12
AL669831.2,5.325948018747337e-05,8.008944389093739e-09,4.2648807182328665e-13
LINC01409,0.1832727974427677,2.755981916432597e-05,2.841123127173304e-08
AL669831.4,0.0007169725103969556,1.0781541509728655e-07,4.303476280030291e-11
FAM87B,0.0016109805994811077,2.422527217264824e-07,1.4360692027740548e-10
LINC01128,0.0882453308066577,1.3269974557392136e-05,1.0335811186258452e-08
LINC00115,0.010565463836185734,1.5887915543136442e-06,1.5529964200300602e-09
AL669831.7,0.0017847296321963184,2.6838039581899523e-07,1.8581316519128672e-10
FAM41C,0.0006234924047189978,9.375825634872148e-08,1.661769885035228e-11
AL645608.6,0.010027320709646743,1.5078677758867284e-06,1.3616654574832295e-09
AL645608.2,0.007476559468369375,1.1242946568976504e-06,1.0575250823703878e-09
AL645608.4,9.036688957166094e-05,1.3589005950625705e-08,1.2278115390461105e-12
LINC02593,0.0015607252871649494,2.3469553190450367e-07,8.197545020827208e-11
SAMD11,0.004503791316503538,6.772618521057951e-07,6.145510062673241e-10
NOC2L,0.31204355030978814,4.692384215184784e-05,4.50608845245944e-08
KLHL17,0.10998128517323122,1.6538539123794168e-05,1.5000574654953248e-08
PLEKHN1,0.006402632640575492,9.6280190083842e-07,8.213256070914693e-10
AL645608.7,0.01077827153322762,1.620792711763552e-06,1.1683813689078792e-09
HES4,0.0631495030117612,9.496165866430256e-06,7.77976922272019e-09
ISG15,0.10344896555612923,1.555623542197432e-05,1.526330540108424e-08
AL645608.1,0.0005824111822947001,8.758062891649625e-08,5.1000267266808564e-11
AGRN,0.10202699773521523,1.5342405674468454e-05,1.2855276434280476e-08
AL390719.1,0.0029408428809799994,4.422320121774435e-07,2.616582000272421e-10
RNF223,0.00018426386585590566,2.7708852008406867e-08,5.1049724090186e-12
C1orf159,0.38385425952683766,5.772244504162972e-05,4.834663680067495e-08
AL390719.3,0.02455482497772981,3.6924548838691445e-06,3.1277400590806207e-09
LINC01342,0.017960193145495722,2.700780924134695e-06,2.224005940892424e-09
AL390719.2,0.002463134419737705,3.703961533440158e-07,4.758061589694484e-10
TTLL10,0.026260661493072116,3.948971653093552e-06,3.747046245554581e-09
TNFRSF18,0.02402055806807625,3.612113995199436e-06,3.6646173291077054e-09
TNFRSF4,0.011506607987872852,1.7303169906575716e-06,1.5334189389315383e-09
SDF4,0.30115592172861627,4.5286604771220495e-05,4.2513918505174116e-08
B3GALT6,0.02724178577183055,4.096509138621135e-06,3.76768500775798e-09
C1QTNF12,0.011195211260756082,1.6834904151512906e-06,1.1945754445555289e-09
AL162741.1,0.004589579654705881,6.9016235409111e-07,7.664108933382e-10
UBE2J2,0.3555516684841607,5.346641631340762e-05,4.822719291887149e-08
LINC01786,0.0191418784265431,2.878477958878662e-06,2.5535539235761556e-09
SCNN1D,0.16136949872818948,2.4266090034314207e-05,2.4696555313512794e-08
ACAP3,1.1943858318380953,0.00017960689200572863,1.9867540880463953e-07
PUSL1,0.024000973808203645,3.6091689937148337e-06,2.967202223005245e-09
INTS11,0.47271863625208244,7.108550921083947e-05,6.743346317015876e-08
AL139287.1,0.0018670140440405693,2.8075399158504803e-07,8.918500243704751e-11
CPTP,0.006835792345086206,1.027938698509204e-06,8.393971659802153e-10
TAS1R3,0.008466919549599947,1.2732209849022477e-06,1.0116061787559306e-09
DVL1,0.16754653853607465,2.5194968200913482e-05,2.1755887533964805e-08
MXRA8,0.02761048777825819,4.151953049362134e-06,3.5302767032144074e-09
AURKAIP1,0.0914715819546234,1.3755125105958407e-05,1.3895272538991182e-08
CCNL2,2.9116328443899193,0.0004378395254721683,4.572727574781494e-07
MRPL20-AS1,0.0141832452629217,2.132818836529579e-06,1.9402476421016993e-09
MRPL20,0.3890532897236453,5.850425409378125e-05,5.82442054265485e-08
MRPL20-DT,0.00830344648017558,1.2486385684474557e-06,8.497307782365328e-10
ANKRD65,0.07588250250760191,1.1410902632722092e-05,1.12203670653416e-08
TMEM88B,0.0005099439061703213,7.668329416095057e-08,3.909829823483955e-11
LINC01770,0.0032146246080459436,4.834021966986381e-07,4.187692828202127e-10
VWA1,0.006495176565568884,9.767182805366743e-07,9.390572047957816e-10
ATAD3C,0.03876066090218154,5.828670812358127e-06,5.113215995034148e-09
ATAD3B,0.6292728551178121,9.462749701019731e-05,8.942969490857433e-08
AL645728.2,0.034910133135049856,5.249644080458625e-06,5.548191627700228e-09
ATAD3A,0.24019916282758524,3.6120174861291015e-05,2.9182992911121417e-08
TMEM240,0.056250164772415415,8.458671394348182e-06,7.93995194725572e-09
SSU72,0.3420045956939308,5.1429262510365535e-05,4.624858004517322e-08
AL645728.1,0.008183540789806279,1.230607637564854e-06,1.0599663567606738e-09
FNDC10,0.005305040649555077,7.977504736173048e-07,8.845070306697905e-10
