Gene,Sum,Mean,Variance
WASH7P,0.009492134657675145,1.9664666786151117e-06,1.1067631952802478e-09
AL627309.1,0.007670223899273529,1.5890250464623014e-06,1.0887990035739568e-09
CICP27,0.004268005281713853,8.841941747905227e-07,6.448458835505582e-10
AL627309.6,0.02243242992341761,4.647281939800623e-06,4.0985506733254716e-09
AL627309.2,0.0005924170616113745,1.227298656746166e-07,7.269220377498657e-11
AL627309.5,0.036120315731680785,7.482974048411184e-06,5.4542235933458114e-09
WASH9P,0.004490436804476394,9.302748714473574e-07,7.138841761939626e-10
AP006222.1,0.014809336543601614,3.068020829418192e-06,1.6659350989386977e-09
AL732372.2,0.020454915523284652,4.237604210334504e-06,3.808822290431813e-09
AL669831.3,0.06277981557216822,1.3005969664837005e-05,8.477099897760638e-09
MTND1P23,0.0006236682169343502,1.292041054349182e-07,5.81849824062293e-11
MTND2P28,0.006107003785123818,1.265175841127785e-06,9.331191776413334e-10
MTCO1P12,0.0024461380151487994,5.067615527550859e-07,4.405208701828192e-10
MTATP6P1,0.06313337468127539,1.3079215803040271e-05,2.3850635043179012e-08
AL669831.1,0.04466352441773149,9.252853618755229e-06,7.368144527753122e-09
AL669831.2,0.0006405786983533424,1.327074162737399e-07,4.329937341327201e-11
LINC01409,0.09331524815611295,1.933193456724942e-05,1.6472283813558223e-08
AL669831.4,0.0007776049766718507,1.6109487811722617e-07,1.2524222738054467e-10
FAM87B,0.0014377144047962554,2.978484368751306e-07,2.205723881259416e-10
LINC01128,0.08302884538469524,1.7200920941515483e-05,1.4701236828087485e-08
LINC00115,0.012475868081815718,2.5846008041880504e-06,2.1407000435839e-09
AL669831.7,0.0044644479504777675,9.248908121975901e-07,6.986095238995629e-10
FAM41C,0.001958139650456648,4.056639010682925e-07,1.6324493111427136e-10
AL645608.6,0.0019290608379745374,3.9963970125844984e-07,3.5186643747384325e-10
AL645608.2,0.0007698809391889756,1.594947046175628e-07,7.21233644805806e-11
LINC02593,0.0010759957140654192,2.2291189435786598e-07,1.298312190629516e-10
SAMD11,0.008792856112314971,1.821598531658374e-06,1.5229883309759672e-09
