Gene,Sum,Mean,Variance
AL627309.5,0.03411509109622559,2.2561398780653125e-06,8.347168471875479e-10
AL669831.3,0.20688554347943947,1.36820014205039e-05,4.558609912922961e-09
MTATP6P1,0.10016055738349128,6.6239373972284425e-06,2.7388022540592288e-09
AL669831.1,0.05349955452978525,3.5380963249643045e-06,1.5554265531817207e-09
LINC01409,0.2641525387083207,1.7469250625508945e-05,6.868555547601527e-09
LINC01128,0.18670534849870318,1.2347420706216731e-05,5.271639312319627e-09
SAMD11,0.08197943456824036,5.4215617067813215e-06,2.248877671434453e-09
NOC2L,0.2882117316429542,1.906036185721541e-05,8.89372494136825e-09
KLHL17,0.07633657937482408,5.048381679440782e-06,2.2169294777117896e-09
HES4,0.16094917913656537,1.0644083006187776e-05,3.7781045811284e-09
ISG15,0.20992764462443714,1.3883185280367511e-05,8.816800246024225e-09
AGRN,0.300865497293079,1.9897195773631308e-05,7.104361678019051e-09
C1orf159,0.4664043014846835,3.0844805335935686e-05,1.0868815837258842e-08
AL390719.3,0.03627857898037915,2.399218238236833e-06,7.477484579812712e-10
SDF4,0.3531145083275366,2.3352589665203136e-05,1.0777529978133975e-08
B3GALT6,0.10869886659711533,7.188603041936071e-06,3.341432147967619e-09
UBE2J2,0.35934131879775105,2.3764388519129095e-05,9.547959452984789e-09
LINC01786,0.03848993712540465,2.545462411573616e-06,6.3111350656297e-10
SCNN1D,0.06669734594394977,4.410908401821955e-06,1.4435998979372382e-09
ACAP3,1.3389672972357214,8.855018168346811e-05,4.166374458901921e-08
INTS11,0.3208342065939421,2.121779026479347e-05,8.81320187772364e-09
DVL1,0.12734218419491658,8.421545148794165e-06,3.4926139078456625e-09
MXRA8,0.06077773309880656,4.019425507493324e-06,2.0700842094703747e-09
AURKAIP1,0.24099174634057652,1.5937553491209347e-05,8.658331383146301e-09
CCNL2,1.26999763661308,8.39889978581496e-05,3.1301748338166314e-08
MRPL20,0.45081798916167176,2.9814032746622033e-05,1.2242621314936907e-08
VWA1,0.1329222654963191,8.790573738265929e-06,3.974107388746516e-09
ATAD3B,0.27333386193462844,1.8076440839536304e-05,7.1910562782898725e-09
ATAD3A,0.1717375672839935,1.1357553553600523e-05,4.549951998233778e-09
SSU72,0.37327625140549003,2.46859500962562e-05,1.0045227737672271e-08
AL691432.2,0.05124074505835213,3.3887140439357275e-06,1.0928300667669554e-09
MIB2,0.19053029747268713,1.2600376792056551e-05,6.040115148910793e-09
CDK11B,0.45854599116235284,3.03251101886352e-05,1.3943808125867783e-08
SLC35E2B,0.715331605920178,4.730716261624085e-05,2.1024346021445512e-08
