Gene,Sum,Mean,Variance
WASH7P,0.0014040638769580662,6.69239216853225e-07,3.892183115470775e-10
AL627309.1,0.0006968310174977654,3.3214061844507407e-07,1.5005803964617344e-10
AL627309.6,0.0005035246727089627,2.400022272206686e-07,1.2078944184163842e-10
AL627309.5,0.0042509223571056175,2.0261784352267003e-06,9.33664600991389e-10
AL627309.4,0.0007173601147776184,3.419256981780831e-07,2.4516694490737245e-10
WASH9P,0.003821506246838188,1.8214996410096224e-06,1.683235651648952e-09
AP006222.1,0.00338524931062893,1.613560205256878e-06,8.016822916789891e-10
AL732372.2,0.0026982729291749087,1.2861167441253139e-06,5.641405378495829e-10
AL669831.3,0.039176355391585774,1.86731913210609e-05,1.2256054234245014e-08
MTND1P23,0.38326369315140496,0.00018268050197874403,9.393350355520127e-08
MTND2P28,0.004716641933454091,2.2481610740963254e-06,6.799369929503845e-10
MTCO1P12,0.021569702896444727,1.0281078596970795e-05,2.8324717701606232e-09
MTCO2P12,0.013657394251053735,6.509720806031332e-06,1.9001331943167674e-09
MTATP6P1,0.23713188681808905,0.00011302759142902243,5.100687206701173e-08
MTCO3P12,0.0001381406271584473,6.584395956074705e-08,9.091390441306399e-12
AL669831.1,0.007056201574923478,3.363299130087454e-06,2.7526862945310155e-09
AL669831.2,0.0016215739242558115,7.729141679007681e-07,5.226644687419347e-10
LINC01409,0.03705638979571459,1.7662721542285313e-05,1.1703520607765725e-08
AL669831.4,0.001088140295553543,5.186560036003542e-07,1.5093556407478521e-10
FAM87B,0.0007352941176470588,3.504738406325352e-07,2.5757852149330815e-10
LINC01128,0.00800822658421775,3.817076541571855e-06,2.1751396735437083e-09
LINC00115,0.011982238473150216,5.711267146401438e-06,3.3885779146706777e-09
AL645608.6,0.0006056935190793458,2.8870043807404475e-07,1.7478063635387282e-10
LINC02593,0.0014741717791174908,7.026557574439899e-07,6.684194963944994e-10
SAMD11,0.005877316131723485,2.8013899579234915e-06,1.597833569493121e-09
NOC2L,0.0458563775826825,2.1857186645701862e-05,1.3590195843464193e-08
KLHL17,0.00497884672816617,2.373139527247936e-06,2.385956354946667e-09
PLEKHN1,0.006143429423370192,2.9282313743423223e-06,2.605685175052505e-09
AL645608.7,0.002849581955561234,1.3582373477412936e-06,1.4213264757965975e-09
HES4,0.034008795190075575,1.6210102569149465e-05,1.4332790193617727e-08
ISG15,0.006527840609116024,3.1114588222669324e-06,2.267308903542171e-09
AGRN,0.008890924437226184,4.237809550632118e-06,2.078336200894072e-09
AL390719.1,0.0004636068613815484,2.2097562506270182e-07,1.0239698575027319e-10
C1orf159,0.026446569968916516,1.2605610090046003e-05,6.188784231250981e-09
AL390719.3,0.015518033577992842,7.396584164915558e-06,4.030616984627838e-09
LINC01342,0.004536536432231763,2.1623147913402112e-06,1.415329171751297e-09
AL390719.2,0.026245496829862013,1.2509769699648242e-05,1.2775935543415942e-08
TTLL10,0.00035112359550561797,1.6736110367283984e-07,5.873642273037343e-11
TNFRSF18,0.0008890075988418404,4.237405142239468e-07,1.881998636259776e-10
TNFRSF4,0.0028844660135659977,1.3748646394499512e-06,1.7119088235307258e-09
SDF4,0.03190702813326135,1.5208307022526859e-05,8.543873674875624e-09
B3GALT6,0.013200607648721411,6.291996019409634e-06,4.551926721929251e-09
C1QTNF12,0.0016104049185238182,7.675905236052517e-07,5.079557277256997e-10
AL162741.1,0.0005938242280285036,2.83043006686608e-07,1.679976816009073e-10
UBE2J2,0.040332715923248594,1.9224364119756242e-05,1.1494803403306549e-08
LINC01786,0.0037933821688656655,1.8080944560846833e-06,1.2881472947444136e-09
SCNN1D,0.0003805656930901818,1.813945152956062e-07,4.120821818926095e-11
ACAP3,0.021530971712514224,1.0262617594144053e-05,6.438202531098982e-09
PUSL1,0.0011207996570287949,5.342229061147736e-07,2.044688068584666e-10
INTS11,0.029693063088672426,1.4153032930730422e-05,8.19318372660171e-09
CPTP,0.004845575100732481,2.309616349252851e-06,7.275041856025536e-10
DVL1,0.01653870728770004,7.883082596615844e-06,3.374220091686513e-09
MXRA8,0.0007765221949938191,3.7012497378161063e-07,2.4363417080008655e-10
AURKAIP1,0.055444746558281695,2.642742924608279e-05,1.7465031909549244e-08
CCNL2,0.10136327674088293,4.831424058192704e-05,3.192792212472169e-08
MRPL20-AS1,0.00662088562770276,3.1558082114884464e-06,1.2704042759278098e-09
MRPL20,0.053869494632618906,2.5676594200485656e-05,1.5474519991442728e-08
MRPL20-DT,0.002350337410997602,1.120275219731936e-06,9.254154574515987e-10
ANKRD65,0.000822117819240588,3.918578738039028e-07,1.2104199322986264e-10
VWA1,0.011367967949932983,5.418478527136789e-06,8.481532282310692e-09
ATAD3C,0.0032286845998888997,1.5389345090032887e-06,6.164702782202963e-10
ATAD3B,0.02623573876426162,1.2505118572098008e-05,6.745020534069783e-09
AL645728.2,0.0015108237329689886,7.201257068488983e-07,6.14120502690957e-10
ATAD3A,0.01594195332791738,7.598643149626968e-06,5.0057529328720195e-09
TMEM240,0.0017195047135166895,8.195923324674402e-07,7.221954081635035e-10
SSU72,0.053411334837768255,2.5458214889308034e-05,1.6662518792082836e-08
AL645728.1,0.0038952550964051324,1.8566516188775655e-06,1.3399704823682776e-09
FNDC10,0.004047776817701854,1.9293502467597016e-06,6.942973789498552e-10
AL691432.4,0.001107869087691767,5.280596223506993e-07,1.5590062184784998e-10
AL691432.2,0.010306577755477745,4.91257281004659e-06,3.1877817163504913e-09
MIB2,0.028671617781478524,1.3666166721391098e-05,7.619303807849533e-09
MMP23B,0.0016044349150225652,7.647449547295354e-07,4.0986229555467465e-10
CDK11B,0.04545031590599972,2.1663639612011303e-05,1.2931059061019961e-08
FO704657.1,0.0014634678734778339,6.975538005137435e-07,3.357865391956243e-10
SLC35E2B,0.05103793200946657,2.4326945667047935e-05,1.573300780751427e-08
AL691432.1,0.033641401091930576,1.603498622112992e-05,1.4748179984909197e-08
CDK11A,0.021499817926119186,1.0247768315595417e-05,6.1591556310032686e-09
AL031282.2,0.008303315927662983,3.957729231488553e-06,2.4355266592779137e-09
AL031282.1,0.014554781717162856,6.9374555372558895e-06,4.688398645034435e-09
SLC35E2A,0.009310650595072426,4.437869683065979e-06,2.6204230569025195e-09
NADK,0.03167410267949591,1.5097284403954198e-05,8.01423067304657e-09
GNB1,0.27340325804663757,0.00013031613824911228,9.054372903959842e-08
AL109917.1,0.0002834467120181406,1.3510329457490018e-07,3.8276331729868744e-11
CALML6,8.558712769599452e-05,4.079462711915849e-08,3.4898307589561053e-12
TMEM52,0.0016389716816342965,7.812067119324578e-07,9.702540188656359e-10
CFAP74,0.0013850415512465374,6.601723313853848e-07,9.139302824449298e-10
GABRD,0.001455604075691412,6.938055651531992e-07,1.0094248422121428e-09
PRKCZ,0.04888773422151135,2.330206588251256e-05,1.4300754615823078e-08
AL590822.2,0.004450880111444783,2.1214871837201065e-06,1.7343466875535272e-09
PRKCZ-AS1,0.0002541942043721403,1.211602499390564e-07,3.078355352862283e-11
FAAP20,0.03520347044277728,1.677953786595676e-05,1.2077152754453502e-08
AL590822.1,0.005257151321662149,2.5057918597055048e-06,1.7691743199538365e-09
SKI,0.081343766496278,3.87720526674347e-05,3.036040691525703e-08
AL590822.3,0.0016675947869717361,7.948497554679391e-07,4.928061941645525e-10
MORN1,0.024735178884716658,1.1789885073744832e-05,7.831777026002597e-09
AL513477.1,0.0010932618981988357,5.210971869393878e-07,1.8688429008790382e-10
AL513477.2,0.0009791679673362417,4.667149510658921e-07,1.5292027613197016e-10
RER1,0.06082431615634379,2.899157109453946e-05,1.793327149888972e-08
PEX10,0.03798124868540888,1.810355037436076e-05,1.1378011840997672e-08
PLCH2,0.0018715063066721384,8.92043044171658e-07,4.3246762387703674e-10
PANK4,0.012172506294702198,5.801957242470065e-06,3.3257647638211398e-09
AL139246.5,0.005158732975924804,2.4588813040633003e-06,1.9700577646715104e-09
TNFRSF14-AS1,0.014187061292867746,6.762183647696734e-06,4.34168579454463e-09
TNFRSF14,0.04627206136235286,2.205532000112148e-05,1.565017311021009e-08
AL139246.3,0.001468355015805941,6.998832296501148e-07,3.959965954350758e-10
PRXL2B,0.0025519026569201966,1.2163501701240213e-06,4.932885645134321e-10
TTC34,0.0018753941330307224,8.938961549240812e-07,3.024554588188874e-10
PRDM16-DT,0.09945419113245554,4.740428557314373e-05,3.783714528022659e-08
PRDM16,0.23517235636798428,0.00011209359216777135,7.264567710570171e-08
AL512383.1,0.00485741464142285,2.315259600296878e-06,8.752770265067695e-10
AL590438.1,0.0020431496473477693,9.738558852944562e-07,5.252933037011096e-10
AL354743.2,0.007007757340702688,3.340208456007001e-06,1.1784918753397523e-09
AL354743.1,0.0001373437714599643,6.546414273592198e-08,8.986806704760797e-12
ARHGEF16,0.011570837565107885,5.515175197858858e-06,3.170604931038518e-09
MEGF6,0.005658879753993313,2.6972734766412356e-06,1.2781658253143854e-09
AL513320.1,0.002409250416437449,1.14835577523234e-06,5.861232285365274e-10
TPRG1L,0.007578124902373095,3.612070973485746e-06,1.9946618545466024e-09
WRAP73,0.020816103383730262,9.921879591863804e-06,5.480937652910113e-09
TP73,0.0014176732653116112,6.757260559159252e-07,2.511223506431212e-10
TP73-AS1,0.015614125134052768,7.442385669233922e-06,4.884588875333173e-09
CCDC27,0.00020911752404851526,9.967470164371556e-08,2.083379177186051e-11
SMIM1,0.0032870273002279056,1.5667432317578196e-06,7.482073749740771e-10
LRRC47,0.019727762572090444,9.403128013389153e-06,5.81541601924338e-09
AL365330.1,0.000588235294117647,2.803790725060281e-07,1.6485025375571734e-10
CEP104,0.08357647020960685,3.983625844118534e-05,2.7276626228378383e-08
DFFB,0.01188038912562007,5.662721222888499e-06,3.3460227775506e-09
C1orf174,0.01751914458296215,8.35040256575889e-06,4.419411577499239e-09
LINC01134,0.002170046456644771,1.0343405417753913e-06,3.8368330951428634e-10
LINC01346,5.425347222222222e-05,2.5859614977226987e-08,1.4023051831575756e-12
LINC01345,0.0007202151793005721,3.432865487609972e-07,1.439558315989926e-10
AJAP1,0.002230955799390193,1.0633726403194438e-06,8.346874943887137e-10
NPHP4,0.027935051875367763,1.3315086689879773e-05,7.042438757056961e-09
KCNAB2,0.0252460231847236,1.2033376160497426e-05,1.2124570663974911e-08
CHD5,0.006159207701711621,2.9357520027224125e-06,1.2994220487644193e-09
AL031847.1,0.0006080487686114769,2.898230546289213e-07,9.265614917398827e-11
RPL22,0.08611418973850773,4.1045848302434575e-05,2.620353914915783e-08
RNF207-AS1,0.0008439641068506025,4.0227078496215563e-07,1.7924826493891028e-10
RNF207,0.02988593282913065,1.4244963216935486e-05,7.925244321228037e-09
ICMT,0.009266631232433183,4.416888099348514e-06,2.2099802804795e-09
LINC00337,0.0003123048094940662,1.4885834580270075e-07,4.646701852039917e-11
GPR153,0.0020308415778541983,9.67989312609246e-07,4.405646847513118e-10
ACOT7,0.020784958624327176,9.907034615980542e-06,6.157191249928827e-09
AL031848.2,0.0008710534255081931,4.15182757630216e-07,1.1025574703835432e-10
HES2,0.0003729951510630362,1.777860586573099e-07,6.628172992313223e-11
ESPN,7.72141147401745e-05,3.6803677187881076e-08,2.8404088425908416e-12
TNFRSF25,0.00427583169900302,2.0380513341291804e-06,1.0923538859514766e-09
PLEKHG5,0.009372951652254751,4.467565134535153e-06,3.4474349639093583e-09
NOL9,0.05858299721365892,2.7923258919761164e-05,1.4877487749726907e-08
AL591866.1,0.0006807820393994648,3.2449096253549323e-07,1.2447132811185286e-10
TAS1R1,0.0009903040456362231,4.7202290068456774e-07,1.7942463480188174e-10
ZBTB48,0.03686121802896972,1.756969400808852e-05,8.998264745984605e-09
KLHL21,0.019307454947270486,9.20279072796496e-06,5.22035774365945e-09
PHF13,0.007928784273518695,3.7792108072062416e-06,2.5537422257636616e-09
THAP3,0.009268523537095502,4.417790055812918e-06,2.9605478566832428e-09
DNAJC11,0.10024332073345676,4.7780419796690546e-05,2.8069330218405987e-08
CAMTA1-DT,0.009095607031909756,4.335370367926481e-06,1.8044439979295275e-09
CAMTA1,0.33146876567056643,0.00015799273864183338,1.0811841889390382e-07
AL590128.1,0.00012618296529968455,6.014440672053602e-08,7.585582236527752e-12
AL512330.1,0.005962956215050242,2.842209826048733e-06,2.3315751730432224e-09
CAMTA1-IT1,0.000647925674964564,3.088301596589914e-07,1.4663742044624128e-10
CAMTA1-AS2,0.0012674271229404308,6.041120700383369e-07,7.653030714691113e-10
AL359881.2,0.001416633540408715,6.75230476839235e-07,3.378985655394955e-10
AL359881.1,0.00020592090465590656,9.815105083694308e-08,1.1986523834814037e-11
VAMP3,0.028601597300985115,1.3632791849849911e-05,8.819004701322415e-09
PER3,0.14403794287270277,6.865488220815195e-05,4.8133617188864875e-08
Z98884.1,0.007731147033111396,3.6850081187375576e-06,1.7324608592879054e-09
UTS2,0.00018443378827001107,8.79093366396621e-08,1.620572392928813e-11
TNFRSF9,0.0013869625520110957,6.610879656868902e-07,9.164672146945371e-10
PARK7,0.08578054592778805,4.088681884069974e-05,2.379166193378623e-08
AL034417.4,0.007117441126121544,3.3924886206489724e-06,2.4548355792737945e-09
AL034417.3,0.0020510305642261716,9.776122803747242e-07,3.6069667192843476e-10
ERRFI1,0.10996347171029544,5.241347555304835e-05,6.064544171617672e-08
AL034417.2,0.00613538301708791,2.9243960996605864e-06,1.6101531592009279e-09
SLC45A1,0.0008169934640522876,3.8941537848059465e-07,3.1799817468309654e-10
RERE,1.1820980467538011,0.0005634404417320311,5.099599994421702e-07
RERE-AS1,0.0169498729091287,8.079062397106149e-06,4.593000930045e-09
AL096855.2,5.8428279287174995e-05,2.784951348292421e-08,1.6264235563910053e-12
RPL7P11,0.001423770144372476,6.786320993195787e-07,2.4139793303015583e-10
RPL7P7,0.00013945056477478735,6.646833402039435e-08,9.264628679355758e-12
AL357552.1,0.0005546311702717693,2.6436185427634383e-07,1.4655343742250697e-10
AL357552.2,0.0001794043774668102,8.551209602803156e-08,1.5333932035223982e-11
ENO1,0.09876483567456071,4.707570813849414e-05,2.7100712430862618e-08
ENO1-AS1,0.002780867011720419,1.325484752964928e-06,7.159382369318394e-10
CA6,0.0013195075680656977,6.289359237682067e-07,6.29922984806508e-10
SLC2A7,0.002198339424337516,1.0478262270436206e-06,4.971791871812124e-10
SLC2A5,0.00814807766885191,3.883735781149623e-06,5.218958259704704e-09
GPR157,0.028458985020695424,1.3564816501761403e-05,9.143386461575413e-09
MIR34AHG,0.029699650749367222,1.4156172902462927e-05,1.1114580940124192e-08
LNCTAM34A,0.0081769782477854,3.897511080927264e-06,2.354909599028556e-09
H6PD,0.05020639485238272,2.3930598118390238e-05,1.178834439680714e-08
SPSB1,0.01568998424926773,7.47854349345459e-06,8.545084058754163e-09
BX323043.1,0.0007564296520423601,3.605479752346807e-07,2.7259918460890126e-10
LINC02606,0.0010452610700824073,4.982178599058186e-07,1.6684760445279359e-10
SLC25A33,0.11384011448920295,5.426125571458673e-05,3.685855786168597e-08
TMEM201,0.00797885432075664,3.8030764159945854e-06,1.4331616830847876e-09
PIK3CD,0.022399027043927846,1.0676371326943683e-05,6.225886831512832e-09
PIK3CD-AS2,0.0067215085907180346,3.203769585661599e-06,2.34438898694698e-09
CLSTN1,0.06883190695936903,3.280834459455149e-05,2.0441697537361068e-08
CTNNBIP1,0.04060580931513377,1.9354532562027536e-05,1.3034467420894049e-08
AL357140.4,0.0008293784370088527,3.953186067725704e-07,7.030423529374059e-11
LZIC,0.03474599192429498,1.656148328136081e-05,1.0748666631990436e-08
NMNAT1,0.03455528909185257,1.6470585839777202e-05,7.070311185245625e-09
TMEM274P,0.017242851124450963,8.218708829576245e-06,5.400720646315752e-09
RBP7,0.006616414500076015,3.153677073439473e-06,1.8268149184082923e-09
UBE4B,0.2188483950397791,0.0001043128670351664,8.983929979880713e-08
KIF1B,0.4029341371247217,0.0001920563094016786,1.375125460432598e-07
AL139424.3,0.01219226155594588,5.811373477571917e-06,2.53246875359211e-09
AL139424.2,0.0015515280056605458,7.395271714301934e-07,1.6901493492156788e-10
PGD,0.03411557069347011,1.6260996517383277e-05,8.790989474811122e-09
CENPS-CORT,0.002555595344356502,1.2181102689973794e-06,5.493146718177046e-10
CENPS,0.002026742732073517,9.660356206260806e-07,4.331039763239375e-10
DFFA,0.03331218023791388,1.5878064937041888e-05,1.440148265267889e-08
PEX14,0.13761086342473483,6.559145063142747e-05,4.895434146538615e-08
AL139423.2,0.001619980929395879,7.72154875784499e-07,3.8587277754252866e-10
CASZ1,0.23642110998917115,0.0001126888036173361,5.762380120739023e-08
AL139423.1,0.017930073470283452,8.546269528257127e-06,4.520474900234612e-09
C1orf127,0.0004912923500257732,2.3417175883020646e-07,1.004908111286743e-10
TARDBP,0.03447502020226677,1.6432326121194836e-05,8.768323093730277e-09
AL109811.3,0.007577317002557089,3.611685892543894e-06,1.7979837235311681e-09
MASP2,0.021989257528814664,1.0481056972742928e-05,7.073107752255488e-09
AL109811.2,0.0011055849301195722,5.26970891382065e-07,2.596393826409334e-10
SRM,0.01009756648022377,4.8129487512982696e-06,2.854225435428049e-09
EXOSC10,0.05660771575256397,2.69817520269609e-05,1.6692315005201576e-08
AL109811.1,0.026510802824371692,1.2636226322388796e-05,8.80344290219808e-09
EXOSC10-AS1,0.001161301978946037,5.535281119857184e-07,2.601754166951225e-10
MTOR,0.12625107571582253,6.017687117055411e-05,3.2804762552272964e-08
MTOR-AS1,0.0017619611807764524,8.398289708181375e-07,3.974544806063639e-10
ANGPTL7,0.002640690275388338,1.2586702933214194e-06,8.997917049194754e-10
RNU6-291P,0.0005553586198747489,2.6470858907280694e-07,9.478907383853202e-11
UBIAD1,0.013945859714444755,6.647216260459845e-06,3.742514383812605e-09
AL031291.1,0.00018552875695732838,8.843124735811648e-08,1.639871931302805e-11
DISP3,0.0007660993284556675,3.6515697257181484e-07,9.130810282841386e-11
FBXO2,0.0007199244490648486,3.4314797381546647e-07,7.362310081558348e-11
FBXO44,0.02524665206696981,1.203367591371297e-05,8.691695242356178e-09
FBXO6,0.00662404220767465,3.1573127777286227e-06,2.0833704293313106e-09
MAD2L2,0.007746757532078384,3.6924487760144825e-06,1.7850107538584233e-09
DRAXIN,0.0003671071953010279,1.7497959737894562e-07,6.420565136918891e-11
AGTRAP,0.012528836223796127,5.971799916013407e-06,3.997990564929264e-09
C1orf167,0.0017683952909913815,8.428957535707251e-07,1.0796941582469534e-09
MTHFR,0.030818976045207273,1.4689693062539216e-05,9.145180338730585e-09
CLCN6,0.04372790427668971,2.084266171434209e-05,1.22058447722083e-08
NPPA,0.005769076270927624,2.7497980319006786e-06,1.336444225984627e-09
AL021155.4,0.0006314647973014628,3.0098417411890504e-07,6.117035806270768e-11
RNU5E-4P,0.0010721259669562932,5.11022863182218e-07,3.9182008355010124e-10
KIAA2013,0.02028777993340149,9.670057165586982e-06,6.307256268966002e-09
PLOD1,0.008908068949733986,4.245981386908477e-06,3.250268236060981e-09
AL096840.2,0.00019447685725398678,9.269630946329208e-08,1.8018694337675914e-11
MFN2,0.05153703083793013,2.4564838340290817e-05,1.7069374248180212e-08
MIIP,0.004098854015715872,1.953695908348843e-06,6.232195234477706e-10
Y_RNA,0.16238001101737445,1.1551869656771514e-06,6.765605250735598e-10
TNFRSF8,0.0006338071542248701,3.0210064548373215e-07,1.0516634796548753e-10
TNFRSF1B,0.04122427411686973,1.9649320360757736e-05,2.0703419026602176e-08
VPS13D,0.36842046969548603,0.00017560556229527456,1.1769525747462974e-07
LINC02766,0.0008605851979345956,4.1019313533584156e-07,3.528378821561308e-10
DHRS3,0.18344845645797742,8.743968372639534e-05,5.8689193962325595e-08
AC254633.1,0.0005149615160467032,2.454535348173037e-07,6.332128138226196e-11
