Gene,Sum,Mean,Variance
CSRP2,0.21706879264500228,1.818301161375459e-05,7.981833395056785e-09
AC124784.1,8.449514152936207e-05,7.0778305854717764e-09,5.979922013544886e-13
AC025161.1,5.810575246949448e-05,4.86729372336191e-09,2.8279407373780193e-13
E2F7,0.28187257780783115,2.3611373580820167e-05,1.0129540334671222e-08
AC079030.1,0.0061018999409182175,5.111325130606649e-07,2.826562157418656e-10
LINC02464,0.003646763405611919,3.0547523920354487e-07,2.3666881467823265e-10
NAV3,3.4186853400459274,0.00028637002345836214,3.0954864401489065e-07
AC073591.1,0.000972837968937357,8.149086689038005e-08,3.813749240326225e-11
AC073571.1,0.01107958142737498,9.280936025611476e-07,4.188931895151114e-10
LINC02424,0.0002762790863776345,2.3142828478609024e-08,3.4720073261602415e-12
AC128707.1,0.005077200701895724,4.252974285387606e-07,1.181108835466121e-10
AC130415.1,0.00017429886124191316,1.4600340194497668e-08,1.3872301739488857e-12
AC079362.1,0.0016274219523083882,1.3632283065072778e-07,1.545396294973736e-10
AC068993.2,0.00018876964673725146,1.5812501820845323e-08,1.4947521509082345e-12
SYT1,0.923625680369925,7.736854417573504e-05,1.7195987325006133e-07
AC090709.1,0.004255012633898184,3.5642592007858803e-07,2.6441607488214077e-10
AC027288.3,0.014197369834844552,1.1892586559595035e-06,6.793182555648846e-10
AC027288.2,0.000182882223847842,1.531933521928648e-08,2.80139941074212e-12
PAWR,0.029109661103326467,2.438403510079282e-06,1.6286139079828705e-09
AC073569.2,0.00949325179511123,7.952129163269584e-07,3.2650474189851943e-10
PPP1R12A,2.995066920267597,0.00025088514996377925,1.0813645676738531e-07
AC073569.3,0.004913906116350907,4.116188738776099e-07,1.5771336977064855e-10
AC073569.1,0.000194159163949264,1.6263960793203553e-08,1.6206592991197652e-12
RNA5SP363,0.0008813555055569512,7.382773542946484e-08,1.8020281646251685e-11
PPP1R12A-AS1,0.0701377887892648,5.875170781476361e-06,2.508806387887503e-09
RPL7P38,0.004127763489921592,3.457667523807666e-07,2.0407875460550877e-10
OTOGL,0.0534720345223754,4.479145126685827e-06,1.8255657499837008e-09
PTPRQ,0.007846874020367652,6.573022298850437e-07,2.1505954843948662e-10
AC074031.1,0.00019782393669634025,1.657094460515499e-08,3.2778549003636317e-12
LINC01490,0.00014048890137679124,1.1768210870898915e-08,1.6531645256358981e-12
LIN7A,0.07043708273381338,5.900241475440893e-06,3.1440569108325404e-09
AC078886.1,0.0004837875490645379,4.052500829825246e-08,8.917698286266775e-12
ACSS3,0.6665974022914996,5.583828131106547e-05,2.4304591014984483e-08
AC078955.1,0.001981645203469211,1.6599473977795366e-07,3.832508086484866e-11
PPFIA2,0.7865542666017469,6.58866029989736e-05,5.179183487584916e-08
PPFIA2-AS1,0.005075969770842174,4.251943182142884e-07,1.223618882914548e-10
AC069228.1,0.056804818651252406,4.758319538553561e-06,2.2170225256883266e-09
AC079363.1,0.000871087618792481,7.296763434348141e-08,4.557469711874591e-11
LINC02426,0.0010321784642979902,8.646159024107809e-08,3.086960411682569e-11
CCDC59,0.20411203070582135,1.709767387383325e-05,9.866275709545362e-09
METTL25,0.8050616562117335,6.743689531007987e-05,3.435632408081091e-08
AC089998.3,0.0006276282828250958,5.257398917951883e-08,7.563323488123239e-12
AC089998.4,0.000996891641269839,8.350574981318806e-08,2.2091242593251028e-11
AC089998.1,0.0012960154914925138,1.0856219563515779e-07,3.443801760265326e-11
AC091214.1,0.006978303380356747,5.845454331007494e-07,2.823097609436488e-10
TMTC2,5.110754057925806,0.0004281080631534433,8.220052494607986e-07
RNU6-977P,0.0007925656512416361,6.639015339601576e-08,1.0419619303163311e-11
RPL6P25,0.0009714225911642187,8.137230617894276e-08,1.5783936818504932e-11
