Gene,Sum,Mean,Variance
DDX11L1,0.0009107468123861566,5.538138111195844e-08,5.04353492158852e-11
WASH7P,0.030543244372087858,1.8572967085489728e-06,1.4997899044683693e-09
AL627309.1,0.004308441881410914,2.6199099309278895e-07,1.6621752108009024e-10
CICP27,0.004890693392984187,2.9739698345905667e-07,1.5883303730967147e-10
AL627309.2,0.0006657789613848203,4.04851907196607e-08,2.6952549178134472e-11
AL627309.5,0.03665858582081005,2.229163017379754e-06,1.3686360568223048e-09
WASH9P,0.020457109394782833,1.24397138308196e-06,7.865447633225014e-10
AP006222.1,0.02310751990047935,1.4051395500443509e-06,1.2296111997261573e-09
AL732372.2,0.02749251958016234,1.6717859276474514e-06,1.1034398916563671e-09
AL732372.3,0.0014166226025092536,8.614305883303458e-08,6.356325738095812e-11
AL669831.3,0.20703736778998807,1.2589684876253455e-05,9.437680992451283e-09
AC114498.1,0.0007514982812239161,4.569767596375288e-08,1.722119652134468e-11
MTND1P23,0.008872402100365962,5.395197385446009e-07,5.799430398116886e-10
MTND2P28,0.009210687404247523,5.600904472026466e-07,7.392509226440356e-10
MTCO1P12,0.00428514098536798,2.6057409457999267e-07,2.599723616254441e-10
AC114498.2,0.0005359056806002144,3.258775801764758e-08,1.74629026777099e-11
MTCO2P12,0.0020995966692688006,1.2767386252774707e-07,1.691519924865561e-10
MTATP6P1,1.2633203955792498,7.682094226690483e-05,2.019922375545494e-07
MTCO3P12,0.001349527665317139,8.206309913755786e-08,1.107396882355573e-10
AL669831.1,0.06415450455132743,3.901155643133319e-06,2.508745721299242e-09
RNU6-1199P,0.0002858776443682104,1.738386405401097e-08,4.9693559070484155e-12
AL669831.2,0.001088139281828074,6.616839658425504e-08,7.199605328219996e-11
LINC01409,0.49559302395216853,3.013639549724345e-05,2.3031165882428624e-08
AL669831.4,0.0052915537118300975,3.217728009626085e-07,2.266396458696813e-10
LINC01128,0.1876757418653545,1.1412328480714776e-05,8.460968770482825e-09
LINC00115,0.019189356217006695,1.1668808888420002e-06,8.718895707894677e-10
AL669831.7,0.0010353696799363628,6.295954271428172e-08,3.952132388256881e-11
FAM41C,0.001834448366618851,1.1155052396587722e-07,7.646229766588541e-11
AL645608.6,0.07359056834233205,4.474950948150322e-06,2.871666290235346e-09
AL645608.2,0.025356628726755606,1.5419050609155127e-06,9.889460808567357e-10
AL645608.4,0.002747782070430641,1.670892107285279e-07,7.849844576129378e-11
LINC02593,0.00086200388944207,5.241738458145759e-08,2.3322449231975667e-11
