Gene,Sum,Mean,Variance
CPTP,0.05135325179132291,4.281578438496158e-06,3.612949317386554e-09
TAS1R3,0.0019777487811022676,1.6489484584811304e-07,6.837351178885855e-11
DVL1,0.12228416642295832,1.0195444924375381e-05,5.972676790454404e-09
MXRA8,0.12855280632950017,1.0718092907245304e-05,7.0186606966698205e-09
AURKAIP1,0.3529071819073235,2.942364364743401e-05,1.9735062243774475e-08
NDUFB4P8,0.0005804328392290613,4.8393600069123005e-08,1.5428352316740288e-11
CCNL2,1.0525004267022924,8.775224501436489e-05,5.35008811320962e-08
MRPL20-AS1,0.07548941451514077,6.2939315086827386e-06,4.15370323070938e-09
MRPL20,0.570720203995162,4.7583808904048854e-05,3.164294734122657e-08
MRPL20-DT,0.023111673407616284,1.9269362520940706e-06,1.281030079957454e-09
ANKRD65,0.011234291046910016,9.366592502009351e-07,6.212277534061392e-10
AL391244.1,0.00017397355601948505,1.450504885938678e-08,2.5232845338614776e-12
LINC01770,0.0025365647232860624,2.1148613667550963e-07,1.0203955301943829e-10
VWA1,0.32257126074535536,2.68943855882404e-05,2.4896685702168257e-08
ATAD3C,0.03472683668190994,2.8953507321919244e-06,1.669797149972714e-09
ATAD3B,0.1460726592688671,1.2178811011244546e-05,8.36898566707329e-09
AL645728.2,0.007067482218049331,5.892514772427323e-07,3.0282807420553297e-10
ATAD3A,0.08515009724964737,7.099391133037132e-06,4.933459133060359e-09
TMEM240,0.011776226367436055,9.818431188457607e-07,5.866775254765173e-10
SSU72,0.41773287819380245,3.4828487426530134e-05,2.262570784200098e-08
AL645728.1,0.023997343151708282,2.0007789854684243e-06,1.286599012573134e-09
FNDC10,0.003674845956511444,3.063903582217312e-07,1.6325269018709695e-10
AL691432.4,0.0053282058390946435,4.4423927289433414e-07,3.352497533360404e-10
AL691432.2,0.08354711697859893,6.965742619526341e-06,4.090271542282377e-09
MIB2,0.23486534451991137,1.958190299482336e-05,1.3681854510424702e-08
MMP23B,0.013272608852830534,1.1066040397557557e-06,7.68236092221579e-10
CDK11B,0.4731311594185589,3.944732027835241e-05,2.455069279240803e-08
FO704657.1,0.010925603444923916,9.109224149511352e-07,4.0658372003848746e-10
SLC35E2B,0.5665132230876325,4.723305178319431e-05,2.8707614302318868e-08
AL691432.1,0.33033565226502837,2.7541741893032213e-05,1.9722404126903617e-08
MMP23A,0.0020038087822813982,1.6706759898961132e-07,7.48588820450077e-11
CDK11A,0.5054056063079975,4.213820296048003e-05,2.3850844707703558e-08
AL031282.2,0.06017244427266813,5.0168787954534045e-06,2.8161744932924276e-09
AL031282.1,0.2704762776050743,2.255096528306439e-05,1.7045260416610116e-08
SLC35E2A,0.08533825572340756,7.115078849708817e-06,4.073634003559874e-09
NADK,0.1658656269041595,1.3829050100396824e-05,7.759603303656594e-09
GNB1,2.287043501942251,0.0001906822996450101,1.326944758682535e-07
AL109917.1,0.005031811026722858,4.195273492348556e-07,2.44450337345175e-10
CALML6,0.0017210195466942225,1.4349004057814094e-07,7.600308962357237e-11
TMEM52,0.004915523457304952,4.098318707107681e-07,2.1634400126653445e-10
CFAP74,0.017524229824252797,1.4610830268678337e-06,7.846526363656235e-10
AL391845.2,0.0028515460995447253,2.3774771548647034e-07,1.0293214429405317e-10
GABRD,0.03392392416555394,2.828407884405031e-06,1.5297817272252492e-09
AL391845.1,0.0005499910040648699,4.5855511427786383e-08,1.3989928035385462e-11
PRKCZ,0.18187156184512235,1.5163545259723391e-05,9.435797497201373e-09
AL590822.2,0.03236830152383401,2.698707814226614e-06,1.7924909921248586e-09
PRKCZ-AS1,0.0011934051340798289,9.950017792895021e-08,4.466178643188928e-11
FAAP20,0.5296984610491107,4.416362023087466e-05,2.931898947374614e-08
AL590822.1,0.1733412969819699,1.4452334248955303e-05,1.013234859166631e-08
SKI,0.7402049849960375,6.171460605269613e-05,4.5560478231546137e-08
AL590822.3,0.013331026372840088,1.1114746017041929e-06,6.310121362125349e-10
MORN1,0.30799398666616185,2.567900505804251e-05,1.5420941514654046e-08
AL589739.1,0.0019100595821226578,1.5925125747229097e-07,9.256250159815805e-11
AL513477.1,0.011269356348353791,9.395828204397024e-07,6.723455538076124e-10
AL513477.2,0.008052160849533122,6.713490786670937e-07,3.0826162173265036e-10
RER1,0.6480000263681645,5.4027015705199636e-05,3.356234317248753e-08
PEX10,0.18641834980857,1.5542633800947975e-05,1.0012140752416476e-08
PLCH2,0.09882939176755691,8.239902598595706e-06,5.985524689285419e-09
AL139246.1,0.0015733954254188451,1.311818763897653e-07,1.0393793249494097e-10
PANK4,0.05115649698521034,4.265174002435413e-06,2.3235703448366226e-09
HES5,0.002522306299111667,2.102973402627703e-07,4.3369090011184977e-10
AL139246.5,0.05468048454167957,4.5589865384091686e-06,3.296492056977134e-09
TNFRSF14-AS1,0.15685813084384548,1.3078049928618098e-05,7.622827495402798e-09
TNFRSF14,0.8538714239510452,7.119154776980533e-05,4.5930860951392275e-08
AL139246.2,0.0002828854314002829,2.358557873939327e-08,6.671460336994136e-12
AL139246.3,0.00844037673409289,7.037165861341413e-07,5.18050533643663e-10
PRXL2B,0.047943685330419,3.997305763750125e-06,2.8821312790730517e-09
MMEL1,0.002150051282001308,1.792605704520017e-07,9.723968760688105e-11
TTC34,0.03600679272946116,3.0020670943355977e-06,1.5983481249461057e-09
AC242022.2,0.0003050640634533252,2.543472264910165e-08,7.758572919027039e-12
PRDM16-DT,0.001710984784985182,1.4265339211148758e-07,9.577015906765633e-11
PRDM16,0.008345533989596336,6.958090703348621e-07,3.48100322658212e-10
AL512383.1,0.000810749346668139,6.759624367751701e-08,2.7398861301647643e-11
AL354743.2,0.0005803830528148578,4.8389449125801054e-08,2.8082074668874958e-11
ARHGEF16,0.19590772803780648,1.6333810908604843e-05,1.042870977206026e-08
AL512413.1,0.0051669751693636835,4.3079666244486274e-07,2.2759280367609877e-10
MEGF6,0.08415629902336291,7.016533185206179e-06,4.511636414562097e-09
AL513320.1,0.027713286500571747,2.3105958396341293e-06,1.0382785285518968e-09
TPRG1L,0.07372764886252584,6.147044260674157e-06,3.951881967053046e-09
WRAP73,0.12867620797884896,1.0728381522331913e-05,6.457104137702093e-09
TP73,0.008023223924959936,6.689364619776502e-07,5.315416681898163e-10
TP73-AS3,0.001640596107114041,1.3678473462681683e-07,4.811596807074116e-11
TP73-AS1,0.06588645956116343,5.493284939233236e-06,3.173141232636384e-09
CCDC27,0.0023960747137705242,1.9977277920381226e-07,1.2263145180069138e-10
SMIM1,0.01921920370163793,1.6024015092244396e-06,8.225508402444107e-10
LRRC47,0.16262562293319047,1.355891470178343e-05,8.411536124031589e-09
RN7SL574P,0.011703838532985136,9.758077816395812e-07,7.246749181826337e-10
AL365330.1,0.0015294347932202032,1.2751665776389888e-07,6.471272068342347e-11
CEP104,0.31015646345548037,2.5859301605426077e-05,1.600399841699511e-08
DFFB,0.1502527501837966,1.2527326178405587e-05,7.305302408761417e-09
C1orf174,0.140978664928874,1.1754099126969653e-05,6.72711894457383e-09
LINC01134,0.03313048078281666,2.7622545258309706e-06,1.5928520073773356e-09
LINC02780,0.00043687199650502403,3.6424211814659335e-08,1.5911391413385787e-11
AL805961.1,0.0024052051938988355,2.005340331748237e-07,1.3104231554229306e-10
LINC01646,0.0005612147834913538,4.679129427141519e-08,1.3763439069429976e-11
AJAP1,0.06301013502750515,5.253471321286072e-06,2.755158182416523e-09
Z98886.1,0.003130407652621921,2.609978032868035e-07,3.167715954665279e-10
AL365255.1,0.004123760490383063,3.438186168403421e-07,4.478440729159782e-10
NPHP4,0.18835731601359934,1.5704295148707633e-05,9.393245984430648e-09
KCNAB2,0.41236214650370123,3.438070255992173e-05,2.7955801382570784e-08
CHD5,0.0007148787691870385,5.9603032281727405e-08,1.5174720606001737e-11
AL031847.1,0.0017068014991242508,1.4230461056563705e-07,6.571957572201914e-11
RPL22,1.1113923914222972,9.266236380042498e-05,7.433219707861393e-08
RNF207-AS1,0.0010513387317388264,8.765538867257183e-08,4.502115092618078e-11
RNF207,0.2229157665318745,1.8585606680996705e-05,1.0324537440640242e-08
ICMT,0.07267999698012169,6.0596962631417114e-06,3.3064175569682314e-09
GPR153,0.014948779245476298,1.2463547811802817e-06,6.479337110798036e-10
ACOT7,0.11253338042783681,9.382472938789128e-06,5.83826308612937e-09
AL031848.2,0.007744315720391288,6.456824846082448e-07,4.478875263374623e-10
HES2,0.011451973593986293,9.548085371007415e-07,4.209748929820151e-10
ESPN,0.13786952925214502,1.1494874875116309e-05,7.152764897857749e-09
AL031848.1,0.0031119264845291665,2.5945693551185314e-07,1.2428915356468504e-10
TNFRSF25,0.46043137886254915,3.838847580978399e-05,3.006497617394326e-08
PLEKHG5,0.1469858630507789,1.225494939559604e-05,7.68486164516868e-09
NOL9,0.3443309688761519,2.870860170719959e-05,1.788521946482347e-08
RNU6-731P,0.0009504481650600373,7.92436355727895e-08,3.7709912396567284e-11
AL591866.1,0.011390512026269764,9.49684177611286e-07,7.018865239932666e-10
TAS1R1,0.0037804927459700304,3.1519866149491667e-07,1.6492245898944886e-10
ZBTB48,0.29953351146028484,2.497361276140444e-05,1.550400786185304e-08
KLHL21,0.1401514679750835,1.1685131563705477e-05,7.411170683354453e-09
PHF13,0.047944423782278145,3.9973673321892735e-06,2.427694669132448e-09
THAP3,0.09019767911808971,7.520233376529073e-06,4.768001304591534e-09
DNAJC11,0.5184090650755772,4.32223666062679e-05,2.5179995338985255e-08
CAMTA1-DT,0.055031145112162436,4.588222870782261e-06,2.6895065067693044e-09
CAMTA1,1.3344921807889047,0.00011126331338910328,7.124652170848733e-08
AL590128.1,0.0010978085991337992,9.152981483523422e-08,2.7672649030564143e-11
AL512330.1,0.018358327002048414,1.5306258964522607e-06,1.27657120639073e-09
CAMTA1-IT1,0.0002682403433476395,2.2364544217745495e-08,5.998572846943449e-12
CAMTA1-AS2,0.0024471327046952825,2.0402974026140423e-07,1.2518393400998395e-10
AL359881.3,0.00025412960609911054,2.118806120552864e-08,5.384064714227188e-12
AL359881.2,0.0024816982806994776,2.0691164588123042e-07,8.962657272220585e-11
AL359881.1,0.005950311082259397,4.961073105102048e-07,2.9371267403186134e-10
VAMP3,0.13864078672348024,1.1559178482864785e-05,7.23084603156405e-09
Z98884.2,0.0003463836512246204,2.8879744140788763e-08,6.735328194766357e-12
PER3,1.6705983359248098,0.0001392861710792738,9.248096079646231e-08
Z98884.1,0.18827362109758605,1.569731708334051e-05,9.90202110936159e-09
UTS2,0.020500339114055813,1.7092162009384536e-06,1.6872393713521253e-09
TNFRSF9,0.04527783303153663,3.7750402727644348e-06,4.351299893618988e-09
PARK7,0.6967331896664731,5.809014421097825e-05,4.175854922570229e-08
AL034417.4,0.15500624502654348,1.292364891000029e-05,8.472291054899421e-09
AL034417.3,0.040078338332608425,3.341532293864301e-06,2.294665090858351e-09
ERRFI1,3.8592402826788668,0.0003217642390094103,5.322030709392255e-07
AL034417.2,0.10241587135133162,8.538925408648627e-06,6.590556900320406e-09
AL034417.1,0.0008346862262375689,6.959198151055268e-08,2.9839126389874964e-11
AL358876.1,0.0009911191140279337,8.263457679072317e-08,2.876605989008883e-11
LINC01714,0.018621699001042942,1.5525845423580908e-06,8.478259150546117e-10
SLC45A1,0.04436634452128829,3.699044899223636e-06,2.3769023407910217e-09
RERE,5.48996834457929,0.0004577262251608546,3.457018569073837e-07
RERE-AS1,0.12470225240108258,1.0397052893203484e-05,6.702400728373822e-09
RPL7P11,0.0022000892632886675,1.834324881848147e-07,9.275430329185607e-11
RPL7P7,0.009667849205166093,8.060571289950053e-07,4.739899676893946e-10
Y_RNA,0.589676042345642,3.2996142497738915e-07,2.0926564077577207e-10
AL357552.1,0.008070056374066024,6.728411183980343e-07,3.444178833716546e-10
AL357552.2,0.0005830903790087463,4.861517250364735e-08,2.8344675925729767e-11
ENO1,2.0833684521205993,0.000173700888120777,1.1936756805892221e-07
ENO1-AS1,0.005940217031119757,4.952657187860395e-07,2.813838840837669e-10
AL139415.1,0.0011148272017837235,9.294874118590324e-08,1.0361314557711196e-10
CA6,0.005328038728826515,4.442253400722457e-07,3.3297807345816153e-10
SLC2A7,0.004027026528369617,3.35753420741172e-07,1.9742414451082556e-10
SLC2A5,0.15740201138961335,1.3123395980458007e-05,1.3699051211095533e-08
AL158048.1,0.0001294665976178146,1.079428027495536e-08,1.3973822244449038e-12
GPR157,0.16750838299438203,1.3966014923660333e-05,9.179549611654099e-09
MIR34AHG,0.8554398734277208,7.132231727761554e-05,4.867492750347762e-08
LNCTAM34A,0.0856592848807125,7.141844662390571e-06,4.286447701327229e-09
H6PD,0.3795523507680076,3.1645185156578925e-05,1.9521266414840033e-08
SPSB1,0.38323937832186983,3.195259115573369e-05,2.2455267817692564e-08
LINC02606,0.025675062654127376,2.1406588839525908e-06,1.3248413055166786e-09
SLC25A33,0.3281492644212973,2.7359451760988603e-05,1.8990371433698507e-08
AL954705.1,0.000584137034438892,4.870243742195198e-08,1.153181746747037e-11
TMEM201,0.027316644279848853,2.277525786213845e-06,1.220269493547246e-09
PIK3CD,0.700447419880566,5.839981823249675e-05,5.4858812035742224e-08
PIK3CD-AS1,0.0012446322905237095,1.0377124316522507e-07,4.98303538520903e-11
AL691449.1,0.011160145902136645,9.30477397209992e-07,6.864051622837953e-10
PIK3CD-AS2,0.19820221947697877,1.652511418017165e-05,1.2950801212524862e-08
CLSTN1,0.856138910931423,7.138059954405727e-05,4.585299054692879e-08
MZT1P1,0.0009970325741568997,8.312761165223442e-08,2.7734247074126915e-11
CTNNBIP1,0.2905461169702244,2.4224288558464602e-05,1.546453100758171e-08
AL357140.4,0.0231730486553171,1.932053414650417e-06,1.1932393336130726e-09
LZIC,0.29181173842343133,2.4329809773506032e-05,1.5123078545529327e-08
AL357140.2,0.0021794852181246075,1.8171462548979553e-07,1.0812696837737485e-10
NMNAT1,0.2591720330723325,2.1608473659524137e-05,1.4169816786977747e-08
RN7SKP269,0.001330873387611618,1.1096159643251775e-07,5.5111326035749726e-11
TMEM274P,0.14841464275489413,1.2374073933207782e-05,7.547869970393109e-09
RBP7,0.1154012605034702,9.621582499872454e-06,6.807897148489087e-09
UBE4B,1.2398293910213858,0.00010337080131910837,6.650495721052685e-08
PGAM1P11,0.00035075412136092597,2.9244132179500247e-08,1.0256644668316448e-11
KIF1B,1.361890428747949,0.00011354764288377096,7.07183446373884e-08
AL139424.3,0.03547820153733172,2.9579957926739806e-06,1.6029558633431218e-09
AL139424.2,0.00575597900534848,4.799048695471469e-07,1.566724662137499e-10
PGD,0.10014843995926245,8.349878269073075e-06,4.812560919239833e-09
AL139424.1,0.0003049710277523635,2.5426965795594756e-08,7.753841360717156e-12
CENPS-CORT,0.02240114620864837,1.8676960320700659e-06,1.2847012605526255e-09
CENPS,0.02464479387408893,2.0547602029422154e-06,1.1676395517132368e-09
DFFA,0.23166564417251476,1.9315127911665394e-05,1.2894054799325865e-08
AL354956.1,0.002541224343367205,2.1187463259689885e-07,1.2508801240467536e-10
PEX14,0.8670189593708315,7.228772380947403e-05,4.944228980068309e-08
AL139423.2,0.008240298090206545,6.87035025029727e-07,5.003162550973747e-10
CASZ1,0.02954745576751268,2.463519740496305e-06,1.4596314485788587e-09
AL139423.1,0.00628619925663128,5.241119940496315e-07,2.67874329565487e-10
C1orf127,0.009452851919801915,7.881317258464161e-07,5.563300237979203e-10
CFL1P6,0.0010852235338606139,9.048053475576237e-08,3.2725399790624793e-11
TARDBP,0.31295426627050726,2.609256847344566e-05,1.4822825842807211e-08
AL109811.3,0.032145606238084004,2.6801405901354012e-06,1.4436109755363748e-09
MASP2,0.03388791211202269,2.8254053786912364e-06,1.8382534354450662e-09
AL109811.2,0.03186628943868404,2.6568525461634184e-06,1.6350814990802177e-09
SRM,0.1790698868412924,1.4929955547881642e-05,1.0453367747737282e-08
EXOSC10,0.3180058068601877,2.6513740775403345e-05,1.673026240751924e-08
AL109811.1,0.20424267204367746,1.702873703882587e-05,1.2690045164968849e-08
EXOSC10-AS1,0.0011955958802830858,9.968283143931015e-08,2.735791488906832e-11
MTOR,0.48174682134714175,4.0165651271230765e-05,2.5518444391916146e-08
MTOR-AS1,0.018132920048243087,1.511832586980414e-06,8.889389126541915e-10
RNU6-537P,0.0013623978201634877,1.1358994665361745e-07,1.5474179303739453e-10
ANGPTL7,0.03329783047792329,2.776207310148682e-06,1.6824520077718471e-09
RNU6-291P,0.0009551098376313276,7.963230262058759e-08,7.605125432253747e-11
RPL39P6,0.0008153794198161688,6.79822761227421e-08,2.987217425505325e-11
UBIAD1,0.10320151176849927,8.604428194805675e-06,5.207266848706726e-09
UBE2V2P3,0.0007795611759619542,6.499592929481026e-08,2.5631947158798605e-11
AL031291.1,0.002834100523875081,2.3629319025138242e-07,1.1094928795971937e-10
DISP3,0.006844420444721628,5.7065369724209e-07,2.6743931233461785e-10
AL031731.1,0.0037889075958312903,3.1590024977749627e-07,2.1658546211114415e-10
FBXO2,0.018426970586231523,1.5363490567143174e-06,1.1621708191986935e-09
FBXO44,0.20870382194269704,1.740068550464374e-05,1.0585713789538424e-08
FBXO6,0.10853570964758111,9.049167054158839e-06,6.253059797192471e-09
MAD2L2,0.05915206880100645,4.9318049692351555e-06,3.135298054873467e-09
DRAXIN,0.004525473462103158,3.7731144423071185e-07,2.793285815020751e-10
AGTRAP,0.20813979701262153,1.73536599143423e-05,1.1947181138881315e-08
C1orf167,0.007053415705988306,5.880786815064454e-07,4.370263580508476e-10
MTHFR,0.38850793059210786,3.239185681108119e-05,2.0119268886870438e-08
CLCN6,0.3758694688495944,3.133812479986613e-05,1.7474407544552693e-08
NPPA,0.05163816798587391,4.305333332155571e-06,2.110141670458538e-09
AL021155.4,0.032737615624627285,2.729499385078146e-06,1.40969974584135e-09
RNU5E-4P,0.005947761557772358,4.958947438529563e-07,4.5962207997573427e-10
KIAA2013,0.2063284942233205,1.7202642506529973e-05,1.1901385241191605e-08
PLOD1,0.22775555763196784,1.898912436484641e-05,1.2008964892653077e-08
AL096840.2,0.000641152820540814,5.345612977662281e-08,1.2367651324486278e-11
MFN2,0.18886832868696227,1.574690084100069e-05,9.5530074844125e-09
MIIP,0.10614386640291076,8.849747073779453e-06,5.543375503532172e-09
TNFRSF8,0.026016154927595823,2.1690974593626664e-06,1.3152803637951747e-09
TNFRSF1B,0.6997513863886655,5.83417864256016e-05,5.416891384733978e-08
VPS13D,1.5739912155353901,0.00013123155040315075,8.903160429734645e-08
DHRS3,0.8258485094575505,6.885513668980744e-05,4.342411716659469e-08
AC254633.1,0.012978014937864546,1.082042265955023e-06,6.871036484903578e-10
C1orf158,0.00036429872495446266,3.037341378643177e-08,1.1064073370646351e-11
LRRC38,0.0009013209805101277,7.514765553694578e-08,2.4664005470891302e-11
BRWD1P1,0.00016672224074691563,1.3900470297391664e-08,2.3173243323425953e-12
PDPN,0.02487212930250491,2.0737142990249214e-06,1.2129885996852765e-09
AL359771.1,0.00023512814483893723,1.9603813976899885e-08,4.609024102633658e-12
AL359771.2,0.00023430178069353328,1.95349158490523e-08,4.5766839561940525e-12
PRDM2,0.9457902371277508,7.88552807343464e-05,5.6734293677907104e-08
KAZN,5.347272435758154,0.0004458289507885738,5.550849168594831e-07
AL357873.1,0.3884571393044272,3.238762208641214e-05,2.963559012609309e-08
KAZN-AS1,0.18302063330317253,1.525934911648929e-05,1.2429246186449275e-08
TBCAP2,0.04300231739996513,3.58531910955187e-06,2.0106511316069672e-09
AL031293.1,0.22521987064715715,1.877771140963458e-05,1.1688493396654443e-08
TMEM51-AS1,0.06758417535572814,5.63483202899184e-06,2.5554099419609397e-09
TMEM51,0.5407126924132488,4.508193200043762e-05,2.8657067181439954e-08
C1orf195,0.15933910569061038,1.3284901258179955e-05,8.585330688606472e-09
MFFP1,0.09911234481628475,8.263493814931195e-06,4.674418147684123e-09
ZBTB2P1,0.001150370010244732,9.591212358218544e-08,3.228051300188744e-11
FHAD1,0.06184234461943271,5.156106771671895e-06,2.9657979015546392e-09
FHAD1-AS1,0.013911728227665066,1.1598906309542326e-06,8.628147344975015e-10
AL031283.1,0.0037048608866362275,3.088928536465089e-07,1.5585639795603534e-10
EFHD2,0.26937760203547556,2.245936318454857e-05,1.674335830013071e-08
CTRC,0.0030433027661347332,2.537354315603413e-07,1.3452881694263907e-10
CELA2A,0.0024079618757943543,2.0076387158532218e-07,9.307105186710341e-11
CELA2B,0.06300954202529221,5.253421879714209e-06,3.327213986315681e-09
CASP9,0.13954832279742432,1.1634844321946333e-05,6.826304282998179e-09
DNAJC16,0.462493228609469,3.856038257541012e-05,2.2860235803497237e-08
AL121992.3,0.004399509224119706,3.668091732632738e-07,1.7753047686475575e-10
AGMAT,0.14841487185847124,1.2374093034723299e-05,8.066871508504508e-09
AL121992.1,0.04099356441158938,3.417839287276086e-06,2.303822551747341e-09
CHCHD2P6,0.002281220819025802,1.9019683333548457e-07,9.525320409730281e-11
DDI2,0.5129709272904068,4.2768961755078105e-05,2.811634096047635e-08
AL121992.2,0.00028256569652444194,2.3558920837455556e-08,6.6563878530487915e-12
PLEKHM2,0.7205319807205155,6.007436891116521e-05,3.90182546117631e-08
AL450998.2,0.03820971134850756,3.185735480115688e-06,1.7505180942613333e-09
SLC25A34,0.058476941926629916,4.8755162520118324e-06,3.0797254261279342e-09
SLC25A34-AS1,0.00107643731511763,8.974798358492831e-08,2.5467157944555296e-11
TMEM82,0.005850971630904979,4.87824881682923e-07,1.6008731019481853e-10
FBLIM1,0.1034201366456467,8.622656048494806e-06,6.671523635525314e-09
UQCRHL,0.02320723154176986,1.9349034135209154e-06,9.44730408414241e-10
FLJ37453,0.49587093916168185,4.13432498884177e-05,2.652382377170768e-08
SPEN,1.5915952521066905,0.00013269928731921715,9.192239552343846e-08
AL034555.1,0.001081243893911147,9.014873219202494e-08,3.532482858626375e-11
ZBTB17,0.22427626507940948,1.8699038275755336e-05,1.1236745865857235e-08
AL355994.4,0.04215621686863784,3.5147754601165447e-06,1.9861366003851556e-09
SRARP,0.00017355085039916696,1.4469805769481988e-08,2.511037721125366e-12
HSPB7,0.00020362451639177357,1.6977198298463696e-08,3.4566855679498445e-12
CLCNKA,0.005543224705664968,4.621664753764355e-07,2.517827988911758e-10
CLCNKB,0.000434593654932638,3.6234255038572455e-08,1.574586440973636e-11
FAM131C,0.03559362405243108,2.967619147276228e-06,1.8323360362261519e-09
EPHA2,0.1065111420009137,8.88036868441835e-06,4.601321886042068e-09
AL451042.2,0.0031602180076687413,2.634832422601919e-07,1.3603310163760112e-10
