Gene,Sum,Mean,Variance
AL732372.2,0.0122390853293467,1.9380974393264764e-06,5.402283468694545e-10
AL669831.3,0.0791694014304815,1.2536722316782502e-05,5.092117220699194e-09
MTND1P23,0.5452497993578772,8.634201098303677e-05,3.0073155165710765e-07
MTATP6P1,0.14649092991024898,2.3197296897901658e-05,4.513034019633287e-08
AL669831.1,0.04531908429638424,7.1764187326024134e-06,2.4801400779687716e-09
LINC01409,0.14942598083774433,2.36620713915668e-05,9.081060890865461e-09
LINC01128,0.06402679181901787,1.013884272668533e-05,3.800719724862127e-09
AL645608.6,0.0374665295981543,5.9329421374749486e-06,1.6798605592151645e-09
AL645608.2,0.025558679204123608,4.0472967860844985e-06,1.1731252903260599e-09
NOC2L,0.16204298446143917,2.566001337473304e-05,9.795464622384145e-09
KLHL17,0.07052785329541944,1.1168306143376e-05,4.643487464242715e-09
HES4,0.08571950142081342,1.3573951135520732e-05,7.93190164228207e-09
ISG15,0.22284999200643357,3.5288993191834295e-05,5.3178634110671596e-08
AGRN,0.22680511851363352,3.591529984380578e-05,1.2437469969950558e-08
C1orf159,0.35169295739244255,5.5691679713767624e-05,2.0404096756770016e-08
AL390719.3,0.01069751611678138,1.6939851332987142e-06,4.896602816417676e-10
LINC01342,0.06817782791891294,1.0796172275362303e-05,4.238602426457141e-09
SDF4,0.35467449980892246,5.61638162801144e-05,2.4213115479450777e-08
B3GALT6,0.03823001530508843,6.053842486949871e-06,3.7194442861882082e-09
UBE2J2,0.25175574680056456,3.986630986548924e-05,1.6745838588965713e-08
LINC01786,0.05415396724939791,8.575450079081221e-06,2.5268578167469666e-09
SCNN1D,0.15954639012892724,2.5264669854145246e-05,1.0210138904990016e-08
ACAP3,3.1311689207429656,0.0004958303912498758,3.8223541669683215e-07
PUSL1,0.02012078621289444,3.1861894240529597e-06,1.983082111633029e-09
INTS11,0.35984616658726865,5.6982765888720294e-05,2.6077047722368475e-08
DVL1,0.13481485718516295,2.134835426526729e-05,8.474627281206349e-09
MXRA8,0.04533351589815743,7.1787040218776604e-06,8.25607476061253e-09
AURKAIP1,0.09838577895988226,1.5579695797289354e-05,1.4507709968615826e-08
CCNL2,1.25369354409986,0.00019852629360251147,1.0416846041330336e-07
MRPL20-AS1,0.013926767290072589,2.205347155989325e-06,8.429872747974017e-10
MRPL20,0.2313643941795746,3.663727540452488e-05,2.2149147135333385e-08
MRPL20-DT,0.01598340621774313,2.5310223622712797e-06,1.132469279919183e-09
ANKRD65,0.019615514234041724,3.10617802597652e-06,1.2902169256273002e-09
VWA1,0.031162542603421158,4.934686081301846e-06,2.42569085488019e-09
ATAD3C,0.04904506972652045,7.766440178388037e-06,4.055811748217805e-09
ATAD3B,0.3244247811542553,5.137367872593117e-05,2.0412825950273845e-08
ATAD3A,0.15408419651635957,2.439971441272519e-05,9.624065009751877e-09
TMEM240,0.039469058210954006,6.250048806168489e-06,3.2770521291831494e-09
SSU72,0.2262678293589988,3.583021842581137e-05,1.8044760138856636e-08
AL645728.1,0.01953554639685768,3.0935148688610736e-06,9.834225202531362e-10
AL691432.2,0.02112689582436418,3.345510027611113e-06,2.026321397890137e-09
MIB2,0.2722698679765071,4.3114785111085845e-05,1.9031639999207322e-08
CDK11B,0.19942073476418654,3.157889703312534e-05,1.2999629478969257e-08
SLC35E2B,0.4403134737446208,6.972501563651953e-05,2.871707690059667e-08
CDK11A,0.09614365266925909,1.5224648086976895e-05,6.525008561037979e-09
AL031282.2,0.028735782488184283,4.550401027424273e-06,1.2554455761134284e-09
AL031282.1,0.02413613912987137,3.82203311636918e-06,1.0996363468110376e-09
SLC35E2A,0.07116588820880697,1.1269340967348689e-05,3.246548389835421e-09
