Gene,Sum,Mean,Variance
WARS2-IT1,0.03421759541602494,2.7744746141267283e-06,4.897726211483258e-10
RPS3AP12,0.0172236873957066,1.3965529389205061e-06,2.5556387516974836e-10
WARS2-AS1,1.2229563459064012,9.916130267626702e-05,3.3824814244201836e-08
AL359915.1,0.031165085546739094,2.5269671245227513e-06,4.949050441137016e-10
ZNF697,0.04884409266940425,3.9604388769483705e-06,1.1238140598245483e-09
PHGDH,0.17552954134109564,1.4232509636024944e-05,3.792241070240189e-09
NOTCH2,1.1518895436823184,9.339897378434431e-05,2.645836762157253e-08
SEC22B,0.46467046945721424,3.7677002307404056e-05,9.049633652362661e-09
AC244669.2,0.04329259520165975,3.5103052948722733e-06,7.385140247834365e-10
AC244669.1,0.10921168363818062,8.855240706898616e-06,1.5115148769372018e-09
NBPF8,0.14964314364137765,1.2133555796754857e-05,2.5821701708454296e-09
AC241952.1,0.414329738139845,3.359521107109746e-05,7.560751723827648e-09
NBPF26,0.18442149631673616,1.495349844455819e-05,3.6109173467690927e-09
LINC00623,0.2645148357349459,2.1447728511712144e-05,5.579418439259805e-09
AC241377.2,0.05190721218550999,4.208806631436795e-06,1.4893053122113647e-09
FCGR1B,0.10748298706001308,8.715072331145146e-06,2.3604197864346767e-09
AC244453.3,0.019901357873963983,1.6136672240301616e-06,2.1695506862361026e-10
FAM72B,0.018205994345411616,1.4762016010225911e-06,2.4120103441738285e-10
SRGAP2C,1.3594727782155118,0.00011023050176076477,4.885528054280465e-08
SRGAP2-AS1,0.0846324645600344,6.862277188034898e-06,1.4880082244285555e-09
LINC02798,1.348273508358253,0.00010932242831089379,7.177717707806939e-08
EMBP1,0.03034237775291007,2.460259284270662e-06,7.204793201137179e-10
AC239800.1,0.05200906196356426,4.21706494474696e-06,7.664938907406422e-10
FCGR1CP,0.040122814366017126,3.2532890915444035e-06,7.315605399105602e-10
H2BP2,0.12653497351136006,1.0259869740643807e-05,2.783168973940765e-09
H3-2,0.027808290059506736,2.2547871612346335e-06,3.452815775724259e-10
SRGAP2D,0.09575239459508954,7.763917505480381e-06,1.892705983783017e-09
LINC02802,0.0799349625163191,6.481388349656945e-06,1.0650202782106292e-09
NBPF15,0.5257723567988297,4.263134329026431e-05,8.116391628006415e-09
FP700111.1,0.021247252084990967,1.722796731127136e-06,4.49357534077257e-10
SRGAP2B,1.253158431566004,0.00010161018661850353,5.939057679061691e-08
FAM72D,0.017275382800914153,1.4007445715490273e-06,2.6676873976663366e-10
LINC01145,0.35978265908689866,2.9172355395029487e-05,8.336099363251746e-09
NBPF20,0.06623363750578146,5.370440079930387e-06,1.0937522132539825e-09
NBPF25P,0.02262910627812631,1.8348419912532482e-06,4.065578077427933e-10
GPR89A,0.32542322605313545,2.6386380122689975e-05,5.984744005149539e-09
PDZK1,0.06948611143087709,5.634161309565968e-06,1.0216209096434276e-09
CD160,0.027445873780918853,2.2254012633518896e-06,8.604626134084736e-10
RNF115,1.673186118897227,0.0001356674060566956,3.7392090580913185e-08
POLR3C,0.3563061289157162,2.8890466951732444e-05,7.350491826695004e-09
NUDT17,0.03026315044836511,2.4538352751451483e-06,8.855890222229491e-10
PIAS3,0.12409855805097092,1.006231720189499e-05,1.7204223187574276e-09
ANKRD35,0.0351294913575463,2.848414121263788e-06,6.862475279195039e-10
ITGA10,0.05715562681987678,4.634365265537727e-06,1.0459628456736922e-09
PEX11B,0.20892391764890744,1.6940234950856033e-05,3.5323732570244373e-09
RBM8A,0.39776342937181175,3.2251960542594e-05,9.512136586877794e-09
GNRHR2,0.02878825128500978,2.3342456243419916e-06,4.241754179953617e-10
LIX1L,0.20333044209113793,1.648669764786653e-05,4.200334248233404e-09
POLR3GL,0.08701870461643477,7.055761340828247e-06,2.026444837258307e-09
TXNIP,0.9917509248316702,8.041441051096004e-05,5.152493032730944e-08
LINC01719,0.0676413481826735,5.484581868375375e-06,1.0523666247919605e-09
NBPF10,0.13673900786412768,1.1087246238881674e-05,2.281764764662506e-09
NOTCH2NLA,0.0793698746061859,6.435569172641361e-06,9.453990917998087e-10
SEC22B4P,0.07432292009376842,6.026345584510534e-06,2.1265987969604497e-09
AC245407.2,0.024301285625341153,1.9704277649672546e-06,5.133362122658826e-10
HYDIN2,0.42390877348350553,3.437191060435462e-05,1.1159922148762977e-08
NBPF12,0.7107195886946966,5.762747009605908e-05,1.3924118819104052e-08
PRKAB2,0.26135337366591105,2.1191386821204172e-05,5.007674237230301e-09
PDIA3P1,0.02287513001661512,1.8547904010877418e-06,3.223037379520862e-10
AC242426.2,0.3659098265619322,2.9669166185188698e-05,9.257117036215945e-09
FMO5,0.09791368948715044,7.939162368211339e-06,1.6492432489427157e-09
CHD1L,0.036977387925343254,2.9982476222608655e-06,5.61950960372247e-10
LINC00624,0.08069260270715942,6.542820295723621e-06,1.631267817777316e-09
BCL9,0.515880714412398,4.182929655496619e-05,1.0978566063531128e-08
ACP6,0.41458780101439685,3.3616135653482274e-05,7.753747110919064e-09
GPR89B,0.3386079696321894,2.7455442279428315e-05,5.811551404993793e-09
PDZK1P1,0.05552024360499488,4.501763042649386e-06,8.348975711177574e-10
LINC02804,0.015017402988563185,1.2176601790775307e-06,1.8187927970453025e-10
NBPF11,0.47118622487221584,3.8205321079398025e-05,8.458095090403354e-09
AC239809.3,0.09485578796436511,7.691217705697324e-06,1.5838097835929529e-09
LINC01138,2.3274597660418843,0.00018871805449135524,7.372637931366079e-08
AC245100.4,0.12156148643770116,9.856603132871253e-06,1.931286203948559e-09
AC245100.7,0.01741593943490124,1.4121413634072196e-06,2.2626124824273145e-10
NBPF14,0.3111440790180853,2.52285801522813e-05,5.419134149418348e-09
PDE4DIP,0.6181335729742611,5.012029295177662e-05,1.1885722841295861e-08
NBPF9,0.2668296760641441,2.1635423340966844e-05,4.2201301635010865e-09
AC245297.3,0.927375986960369,7.519467988002668e-05,1.8523577301574294e-08
AC245297.1,0.07303146651882195,5.9216303023450865e-06,8.871057916623124e-10
AC245297.2,0.029045902345003306,2.3551368154547397e-06,3.7680884050754946e-10
NOTCH2NLC,0.054694517311160845,4.4348104525387855e-06,8.468240157356172e-10
AC242842.3,0.22140230346376677,1.795202330850294e-05,3.7124730281254046e-09
LINC00869,0.4486342940438033,3.637673672616584e-05,9.493474788768262e-09
AC243772.3,0.08633140389988944,7.000032749524806e-06,2.3476121888171813e-09
FCGR1A,0.20725682542194818,1.6805061657500055e-05,6.25664724983852e-09
H2BC18,0.08152467418198386,6.610287373873661e-06,1.4792059588042543e-09
H2BC19P,0.07659566041772276,6.210626807566915e-06,1.3575287121529628e-09
H2BC20P,0.05151179102017805,4.176744589327661e-06,1.1173836619363985e-09
H2BC21,0.03551695960032071,2.8798313143858517e-06,6.40255763235279e-10
H2AC20,0.021156692629930966,1.7154538741531636e-06,5.555727314554748e-10
BOLA1,0.045129093693699614,3.659214602586525e-06,8.586005675586164e-10
SV2A,0.39655687976894005,3.215412955233439e-05,6.7409306810158964e-09
SF3B4,0.17877324282430293,1.449551956736422e-05,3.6412575904965604e-09
MTMR11,0.044769577501475734,3.6300638531967677e-06,8.147445709266059e-10
OTUD7B,1.399613993595038,0.00011348528286670218,4.0131512731993785e-08
AC244033.2,0.31692343335122275,2.5697189114669808e-05,5.845183870579537e-09
AC244033.1,0.015854176505025706,1.2855085141511153e-06,2.0787147646789332e-10
VPS45,1.5318947991123166,0.00012421104346974107,3.123595414021491e-08
PLEKHO1,0.4171588882421723,3.382460781984694e-05,1.1366620018264388e-08
AC242988.2,0.024177980233460017,1.960429760274063e-06,7.076133455650978e-10
ANP32E,0.25818685962162136,2.093463550000984e-05,5.100914783694219e-09
CA14,0.13423741539540668,1.088440893500419e-05,2.158400215759563e-09
APH1A,0.2381083098212956,1.930660097472599e-05,5.334057696059628e-09
C1orf54,0.3727414270646156,3.022309471050155e-05,7.424723406819208e-09
CIART,0.06703952916665673,5.43578441309144e-06,2.767267852311279e-09
MRPS21,0.47509331634784935,3.852212084228082e-05,9.298531696073816e-09
PRPF3,0.7611713969874908,6.171826781703485e-05,1.3636947383191577e-08
RPRD2,2.299509887557029,0.00018645178687724226,6.211917705121912e-08
TARS2,0.1979828540407768,1.6053097708649704e-05,3.3412384265936154e-09
ECM1,0.04009695404220302,3.2511922518611062e-06,9.331898077234428e-10
FALEC,0.05031627126366725,4.079807935106402e-06,6.898713113763046e-10
ADAMTSL4-AS2,0.057787002197244614,4.685559247323815e-06,9.188267705933972e-10
ADAMTSL4,0.024581235605917823,1.9931270255345677e-06,4.4867602630044447e-10
MCL1,1.2222523819343336,9.910422297367498e-05,3.146942792888116e-08
ENSA,1.5057970287792677,0.00012209495084563915,3.382828272258808e-08
GOLPH3L,0.4304149265948144,3.489945079014144e-05,9.780443389566332e-09
HORMAD1,0.02271073027209138,1.8414603318001605e-06,3.7959119685536325e-10
CTSS,0.5685550136501474,4.6100301114906944e-05,2.1054541028466635e-08
CTSK,0.11943003095983099,9.683777747492985e-06,1.627179031549255e-09
ARNT,0.9422873764939119,7.640374414123991e-05,1.8687783081740786e-08
SETDB1,0.7085030392139773,5.74477450104579e-05,1.2171993103380662e-08
CERS2,0.2756177915193675,2.2347992501367673e-05,5.244482673363947e-09
MINDY1,0.1421794685073979,1.152837659185907e-05,2.269437635079936e-09
PRUNE1,0.1554716220318736,1.2606147898473493e-05,2.9162280067409224e-09
BNIPL,0.04822228356404425,3.9100205598025014e-06,7.444263175193396e-10
C1orf56,0.27359681699834526,2.2184125273521872e-05,6.005383213714082e-09
CDC42SE1,0.5095600036347998,4.131679264046054e-05,9.754273359398503e-09
MLLT11,0.13540990423298882,1.0979478166949552e-05,2.570780403883291e-09
GABPB2,0.733400309232592,5.946649714040315e-05,1.7652183075931415e-08
SEMA6C,0.06474619523662573,5.249833393061358e-06,9.107716436166436e-10
SCNM1,0.2592760021046623,2.1022946736776316e-05,4.627589753704845e-09
LYSMD1,0.06550663521094077,5.311492354734515e-06,1.2998896726214918e-09
TMOD4,0.04873197747065181,3.951348209734193e-06,1.0090536840781565e-09
VPS72,0.23086134404429687,1.8718993273680115e-05,3.470828232038723e-09
PIP5K1A,2.2054579039807667,0.00017882574426179897,4.7511336260451907e-08
PSMD4,0.7270274854327039,5.8949767731509274e-05,1.3647195356287324e-08
ZNF687,0.10553880755900295,8.557431894835235e-06,1.6555750458239055e-09
PI4KB,0.8902116480684732,7.21812736615968e-05,1.8090798755947684e-08
RFX5,0.08072743688224564,6.545644764635177e-06,1.2052001660738894e-09
SELENBP1,0.030144358461077988,2.4442032320666493e-06,5.420991155239414e-10
PSMB4,0.5382972424536843,4.3646902007109726e-05,1.0878669791868805e-08
POGZ,3.5088179762384155,0.0002845064441934984,8.464203108156985e-08
CGN,0.07055844872698605,5.721109926780674e-06,9.705184999456646e-10
TUFT1,0.04528729236247575,3.672041868359341e-06,7.396273626257534e-10
SNX27,1.072047551631691,8.692512378429344e-05,1.977508895552447e-08
CELF3,0.028770741746798834,2.3328258936835185e-06,3.8211959073609283e-10
MRPL9,0.09311291659676087,7.549899991629033e-06,1.6657608166496557e-09
TDRKH,0.09344513483696815,7.576837333736167e-06,1.5028369815032622e-09
TDRKH-AS1,0.020534104012057547,1.6649723515817358e-06,2.7816488713635373e-10
C2CD4D-AS1,0.018101257073878795,1.4677091602918021e-06,2.7288807240630016e-10
THEM4,0.30322314357177177,2.458632478486757e-05,5.7120594969449044e-09
AL450992.2,0.02958311507473899,2.3986957816215835e-06,4.092630427885009e-10
S100A10,0.19602371127967128,1.5894244002243677e-05,5.188013662057873e-09
S100A11,0.38146979186349256,3.0930819092150534e-05,1.2521288912658521e-08
FLG-AS1,0.12725263171908624,1.0318059816677714e-05,3.6298720517287147e-09
S100A6,1.5196053737233346,0.00012321457664180122,4.93339259323836e-08
S100A4,0.385507822599798,3.125823583879008e-05,4.4305901272605674e-08
S100A2,0.015242685325549798,1.2359268082015567e-06,3.54701621608834e-10
BX470102.2,0.23432833957095126,1.90001086167965e-05,3.7695777289698745e-09
